county Name,01,02,03,04,05,06,07,08,09,10,11,12
Abbeville,,,41.06666666666667,55.93333333333333,77.2258064516129,72.44827586206897,74.1,97.66666666666667,70.6896551724138,52.25806451612903,26.625,
Ada,35.935483870967744,32.0,33.774193548387096,33.4,26.580645161290324,28.866666666666667,36.45161290322581,39.096774193548384,39.833333333333336,37.61290322580645,34.733333333333334,41.516129032258064
Adams,37.666666666666664,28.773809523809526,33.87096774193548,41.32692307692308,48.26056338028169,35.07432432432432,44.77922077922078,47.909677419354836,40.88666666666666,33.33116883116883,36.29347826086956,35.18279569892473
Aiken,13.64516129032258,13.821428571428571,25.516129032258064,51.733333333333334,88.41935483870968,110.8,107.38709677419355,82.41935483870968,48.36666666666667,53.12903225806452,32.7,21.870967741935484
Alachua,32.62068965517241,41.666666666666664,51.935483870967744,69.35714285714286,92.2258064516129,67.56666666666666,44.74193548387097,39.61290322580645,27.03448275862069,47.41935483870968,36.2,29.580645161290324
Alameda,34.58064516129032,36.107142857142854,37.45161290322581,45.56666666666667,38.32258064516129,37.56666666666667,51.70967741935484,80.45161290322581,66.86666666666666,43.935483870967744,36.6,42.41935483870968
Alamosa,25.47826086956522,15.304347826086957,14.74074074074074,19.517241379310345,25.233333333333334,29.433333333333334,16.580645161290324,15.451612903225806,22.321428571428573,17.0,20.892857142857142,29.322580645161292
Albany,25.227272727272727,31.102564102564102,33.0,37.11904761904762,52.31818181818182,34.45652173913044,43.69767441860465,42.31818181818182,34.523809523809526,23.6046511627907,25.95,25.822222222222223
Alexander,,,,49.62068965517241,71.54838709677419,60.03333333333333,90.19354838709677,104.93548387096774,97.93333333333334,46.74193548387097,,
Alexandria City,43.32258064516129,46.714285714285715,42.03225806451613,50.233333333333334,67.70967741935483,62.53333333333333,87.83870967741936,82.0,76.3,42.38709677419355,43.166666666666664,43.29032258064516
Allegan,,,,42.2,78.06451612903226,75.13333333333334,83.51612903225806,70.43333333333334,68.1,,,
Allegany,21.77777777777778,17.035714285714285,14.096774193548388,18.4,22.0,23.6,,,,,,
Allegheny,76.6774193548387,87.42857142857143,63.935483870967744,80.06666666666666,103.16129032258064,83.1,114.45161290322581,131.4516129032258,114.4,75.2258064516129,78.13333333333334,69.90322580645162
Allen,16.29032258064516,18.571428571428573,12.661290322580646,47.55,80.6774193548387,73.66666666666667,74.25806451612904,73.53225806451613,75.91666666666667,24.0,14.366666666666667,12.340425531914894
Alpena,21.2,28.8,32.0,27.0,34.0,,,,,,,
Amador,25.548387096774192,33.142857142857146,34.70967741935484,42.166666666666664,38.54838709677419,59.666666666666664,90.58064516129032,150.0,60.56666666666667,27.451612903225808,26.4,23.322580645161292
Anchorage ,58.903225806451616,48.5,45.354838709677416,37.86666666666667,21.1,14.357142857142858,16.366666666666667,16.967741935483872,21.0,44.03225806451613,47.1,49.0
Anderson,22.796610169491526,26.464285714285715,35.806451612903224,54.898305084745765,88.29032258064517,77.86440677966101,90.41935483870968,92.46774193548387,83.86666666666666,49.03225806451613,25.116666666666667,20.129032258064516
Androscoggin,23.129032258064516,30.642857142857142,19.967741935483872,16.1,10.161290322580646,7.4,12.064516129032258,8.838709677419354,7.166666666666667,10.741935483870968,19.366666666666667,25.862068965517242
Anne Arundel,22.4,22.6,21.0,64.1,106.38709677419355,97.56666666666666,129.74193548387098,111.48387096774194,110.23333333333333,46.516129032258064,34.666666666666664,32.45161290322581
Anoka,27.06451612903226,26.892857142857142,36.645161290322584,53.233333333333334,62.645161290322584,41.43333333333333,43.935483870967744,48.29032258064516,48.53333333333333,29.322580645161292,25.833333333333332,24.193548387096776
Arapahoe,31.633333333333333,33.535714285714285,41.63333333333333,52.666666666666664,56.354838709677416,61.06896551724138,91.48387096774194,60.3,56.06666666666667,27.333333333333332,27.714285714285715,28.0
Archuleta,26.85,28.0,32.11538461538461,26.966666666666665,24.870967741935484,24.766666666666666,20.366666666666667,19.633333333333333,22.8,20.607142857142858,31.966666666666665,21.633333333333333
Arlington,13.0,42.464285714285715,37.70967741935484,48.63333333333333,69.93548387096774,66.86666666666666,90.96774193548387,81.61290322580645,72.2,38.58064516129032,39.1,38.806451612903224
Armstrong,,,,50.3,86.16129032258064,64.96666666666667,85.80645161290323,101.64516129032258,74.57142857142857,28.517241379310345,,
Aroostook,53.38709677419355,54.0,42.54838709677419,52.06666666666667,42.12903225806452,37.8,16.423076923076923,14.678571428571429,16.892857142857142,15.366666666666667,13.0,19.677419354838708
Ascension,24.129032258064516,24.037037037037038,27.423076923076923,34.96666666666667,56.89655172413793,29.466666666666665,47.354838709677416,69.64516129032258,34.233333333333334,30.29032258064516,12.9,10.516129032258064
Ashtabula,32.38709677419355,23.678571428571427,17.533333333333335,43.03333333333333,76.83870967741936,69.3103448275862,82.36666666666666,71.89655172413794,64.13333333333334,31.612903225806452,20.7,23.258064516129032
Asotin,24.333333333333332,28.25,20.166666666666668,27.4,19.6,22.2,32.333333333333336,47.8,36.4,30.5,22.2,11.333333333333334
Athens,8.6,10.25,9.8,12.2,20.6,17.75,28.0,23.4,27.6,10.8,12.6,7.666666666666667
Atlantic,29.870967741935484,34.642857142857146,43.03333333333333,52.2,78.12903225806451,75.76666666666667,98.90322580645162,82.35483870967742,73.86666666666666,32.903225806451616,29.166666666666668,29.129032258064516
Audrain,11.8,13.0,15.0,16.6,25.2,14.6,,,,21.0,19.0,
Avery,,,,56.2,66.12903225806451,52.3,62.354838709677416,71.09677419354838,72.83333333333333,36.74193548387097,,
BAJA CALIFORNIA NORTE,175.8709677419355,71.42857142857143,89.83870967741936,88.03333333333333,89.35483870967742,101.9,98.19354838709677,93.70967741935483,103.13333333333334,118.51612903225806,168.7,159.6451612903226
Baker,29.774193548387096,39.464285714285715,46.0,59.233333333333334,76.83870967741936,50.96666666666667,47.166666666666664,43.516129032258064,32.1,44.193548387096776,33.03333333333333,24.870967741935484
Baldwin,16.225806451612904,23.96153846153846,15.903225806451612,13.482758620689655,28.857142857142858,33.4,24.193548387096776,25.322580645161292,8.2,22.35483870967742,20.633333333333333,9.071428571428571
Baltimore,29.333333333333332,32.888888888888886,36.96666666666667,45.766666666666666,72.86666666666666,69.33333333333333,96.70967741935483,88.09677419354838,78.73333333333333,35.483870967741936,31.9,35.096774193548384
Baltimore (City),35.29032258064516,40.892857142857146,38.61290322580645,43.7,66.09677419354838,58.333333333333336,69.29032258064517,67.96774193548387,67.56666666666666,33.806451612903224,34.6,38.12903225806452
Bannock,31.93548387096774,32.07142857142857,43.935483870967744,42.333333333333336,33.45454545454545,27.966666666666665,49.83870967741935,41.29032258064516,31.333333333333332,56.25806451612903,46.96666666666667,66.80645161290323
Barceloneta,7.9655172413793105,6.052631578947368,6.064516129032258,5.066666666666666,14.03225806451613,10.433333333333334,12.161290322580646,16.266666666666666,13.333333333333334,16.0,14.35,19.161290322580644
Barnstable,34.193548387096776,40.357142857142854,51.45161290322581,50.666666666666664,59.774193548387096,53.96666666666667,63.903225806451616,62.4,55.833333333333336,35.29032258064516,29.8,33.16129032258065
Barnwell,23.483870967741936,34.25925925925926,39.483870967741936,54.266666666666666,83.12903225806451,101.86666666666666,93.60714285714286,82.41379310344827,44.86666666666667,45.903225806451616,25.82758620689655,27.451612903225808
