county Name,01,02,03,04,05,06,07,08,09,10,11,12
Abbeville,,,50.642857142857146,48.5,59.87096774193548,61.86666666666667,65.0,58.516129032258064,38.41379310344828,40.03225806451613,45.5,
Ada,35.645161290322584,35.793103448275865,25.193548387096776,28.1,48.70967741935484,48.233333333333334,70.29032258064517,55.645161290322584,47.56666666666667,41.41935483870968,49.3,39.74193548387097
Adair,29.20689655172414,30.916666666666668,44.1,51.6,47.774193548387096,37.3,47.54838709677419,45.74193548387097,38.5,38.54838709677419,36.56666666666667,27.29032258064516
Adams,37.53939393939394,34.644295302013425,35.48850574712644,40.40555555555556,39.204301075268816,39.87777777777778,45.98924731182796,38.07608695652174,33.005714285714284,31.838709677419356,31.916129032258066,27.06832298136646
Adjuntas,17.1,14.0,19.636363636363637,20.625,30.75,24.2,23.7,24.09090909090909,18.666666666666668,13.428571428571429,14.4,10.1
Aiken,6.461538461538462,,55.08,51.06666666666667,67.12903225806451,61.86666666666667,52.096774193548384,51.45161290322581,36.06666666666667,42.12903225806452,36.46153846153846,
Alachua,31.419354838709676,38.93103448275862,49.064516129032256,51.8,49.16129032258065,35.266666666666666,32.193548387096776,27.451612903225808,30.433333333333334,36.38709677419355,34.166666666666664,32.12903225806452
Alamance,44.03225806451613,44.0,43.5,41.55172413793103,48.41935483870968,66.65517241379311,65.0,56.67741935483871,50.4,43.03225806451613,42.96666666666667,36.54838709677419
Alameda,54.32258064516129,46.62068965517241,44.645161290322584,52.1,53.61290322580645,69.4,63.83870967741935,50.483870967741936,56.13333333333333,51.354838709677416,56.0,59.32258064516129
Alamosa,23.93548387096774,23.17241379310345,27.741935483870968,32.166666666666664,28.29032258064516,27.448275862068964,16.392857142857142,14.966666666666667,17.033333333333335,22.838709677419356,29.266666666666666,15.516129032258064
Albany,47.25,44.1551724137931,42.854838709677416,45.916666666666664,35.68333333333333,45.3,46.41935483870968,31.387096774193548,29.95,32.79032258064516,35.416666666666664,34.91935483870968
Albemarle,,,,49.666666666666664,54.0,55.666666666666664,57.774193548387096,47.483870967741936,38.03333333333333,32.32258064516129,35.0,24.2
Aleutians East ,12.636363636363637,8.75,9.3,13.9,13.4,5.125,6.333333333333333,9.375,8.9,7.9,7.444444444444445,12.11111111111111
Alexander,,,,48.172413793103445,55.3,65.66666666666667,63.774193548387096,53.54838709677419,41.689655172413794,37.16129032258065,,
Alexandria City,32.774193548387096,32.03448275862069,32.645161290322584,41.63333333333333,43.87096774193548,53.607142857142854,60.58064516129032,41.42857142857143,36.36666666666667,29.032258064516128,26.666666666666668,24.1
Allegan,43.111111111111114,41.55555555555556,32.9,50.93333333333333,45.74193548387097,54.833333333333336,62.67741935483871,50.193548387096776,42.233333333333334,24.1,36.9,37.5
Allegheny,67.2258064516129,64.51724137931035,65.45161290322581,71.16666666666667,73.90322580645162,83.1,107.3225806451613,76.51612903225806,83.4,68.80645161290323,71.46666666666667,65.3225806451613
