,County Name,01,02,03,04,05,06,07,08,09,10,11,12,Latitude,Longitude
29,Galveston,47.17188033333333,51.57275525,64.50989407692308,71.089297,77.7720538387097,81.4405393448276,82.49273025806451,84.12185793548389,79.57491533333331,72.90632625806452,68.07638896666667,53.28638235483871,29.3013479,-94.7976958
30,Gibson,24.022849451612906,30.36458332142858,50.18437358064517,61.21566600000001,67.97811051612904,72.68309733333331,77.93807183870969,73.77587158064514,68.94375743333333,61.788186935483864,50.6,29.46517070967741,37.0358271,-95.6276367
32,Hampden,,,,,,554.41287875,564.1970073461539,560.9011486451612,554.4771465333332,541.9637095806453,532.3222221333334,516.3642473225807,39.33337059999999,-76.632607
33,Harris,46.19965600808619,50.40425600909093,65.09215554324328,71.36591766780823,77.15684744444437,81.54067980000005,82.10806593766937,84.0878683361345,78.85645559714288,71.5196429076087,66.4001025783476,51.18026585094852,37.1277766,-96.1863237
34,Hartford,24.310922177419357,32.36014841071429,41.44226270967742,51.791882799999996,61.206630612903226,64.57998191666667,72.74576853225804,70.13303527419355,64.24987931481479,52.01548775862067,43.74401168333333,30.08602151612903,41.7658043,-72.6733723
36,Jasper,17.3044355,23.360660053571433,40.762096741935494,54.45878621666667,63.55072462903226,67.28680558333333,72.87155212903228,68.77284940322582,65.43454106666667,55.22244620967742,41.57143720000001,19.397849451612906,38.3914418,-86.9311094
37,Jefferson,45.747964629032275,50.05452847272727,64.22235853225807,70.03023550000002,76.15535207142857,80.83512413559322,81.26331501639348,82.98584716071426,77.28117975000002,71.10551359677417,66.05435613333333,49.934939322580654,37.2460229,-95.7171352
38,Knox,21.66906261290323,28.228091178571425,47.55100625806451,59.3972223,66.13399948387097,70.33013826666667,75.6826734516129,71.86311035483871,66.43028103333334,59.8128585483871,48.70606053333334,26.544763903225807,40.8776411,-90.2244662
39,LaPorte,19.648464494623653,24.037921952380948,39.299653247311824,53.164694022222214,61.6232079139785,65.27546294444443,71.56140721505373,68.34991040860216,65.29436860000003,54.487903204301084,40.826779,21.15949822580645,29.6657838,-95.0193728
40,Lake,18.31544412,25.48342357142857,40.699024161290325,52.53671496666666,61.57421693548388,65.40716644827586,73.06515893548388,70.16351109677417,66.92140113333333,54.97360696774194,41.118303966666666,24.911053142857142,37.5492685,-96.68653499999999
41,Larimer,366.0057471724138,26.491987153846154,38.422419866666665,52.61260480000001,58.534459071428564,65.56567453333334,70.50193683870968,68.81098580000001,53.21274150000001,45.20435948387097,24.03550723333334,22.639996290322582,40.6955572,-105.5943388
43,Marion,,,,61.70718330434783,65.10618280645161,69.6323672,75.37700035483873,70.94892470967741,66.9956699,57.34543012903226,46.03323875,23.78592906451613,38.34825530000001,-97.0147116
44,McKenzie,12.247759903225806,15.6175595,32.241935580645155,48.50694446666667,60.823924774193536,61.03750003333333,74.0007115483871,65.78056329032259,52.5583333,44.767595322580654,14.714202933333334,14.943085599999998,37.268845,-95.56487299999999
45,Mercer,8.534638049180328,12.998456759259264,32.22944970689655,46.8329365,59.267387596774185,58.42679653333334,69.56262217741934,62.45715974545454,51.60833328333334,43.1429114516129,14.70517587931034,11.421505354838708,36.8721762,-94.8809895
46,Middlesex,19.000549806451613,27.932626200000005,36.28134166129032,43.92984190000001,57.509620306451616,60.331761633333336,69.55902293548387,66.92865496774193,60.95437115789473,51.702024561403505,41.36236821666668,26.994532639344268,42.467206,-71.2874209
47,Milwaukee,20.02358777272727,24.891483607142852,40.16857878494624,51.815490588888885,60.490033849462385,64.43056404444442,71.6157212043011,69.15007013978493,64.7324476444444,52.073653365591404,38.379927922222215,18.915185774193546,43.0389025,-87.9064736
49,New Haven,26.253058247311827,32.94496207142857,41.19505932258065,50.68025365555556,60.0679639784946,64.3990380777778,72.15396885227275,70.91038897849461,65.0647431046512,54.235513325301206,45.890760911111094,31.801216978494626,41.308274,-72.9278835
50,New London,24.043127600000002,31.55996496428571,38.856078499999995,46.81431156666667,55.171926096774186,60.98472226666666,68.3448456451613,68.97311832258065,64.40089171428572,55.88329835483871,46.65808079999999,32.717945161290324,41.3556539,-72.0995209
52,Orange,,,,,,79.87107490000001,80.12964851612902,81.88257656666666,76.42493963333331,,,,33.7174708,-117.8311428
54,Porter,18.8608890860215,24.026095607142853,40.3618123655914,53.01845807777779,61.52951144086021,65.62407407777778,72.18817205376347,68.67414530107527,65.31296294444444,54.362007204301065,40.86098928888889,20.26759257777778,37.4176935,-95.68017239999999
57,Ramsey,11.316678419354837,15.040916142857144,36.13217203225806,50.77184743333333,61.21476151612904,62.77571259999999,70.52750680645161,64.97601624137931,57.77172793333333,48.04827906666666,25.37342993333333,9.158241,41.0573188,-74.1409771
59,Roosevelt,,,,,,,,,49.01562491666667,40.594086,38.88716340000001,,37.0369739,-95.6315982
64,Suffolk,23.833508612903234,33.452242285714284,41.04435483870968,50.54450483333334,60.30510748387096,64.5625,73.13440861290323,70.76094470967742,,55.4126344516129,44.45833330000002,30.827956967741933,36.7282054,-76.5835621
66,Tarrant,38.038689064516134,44.9689247037037,60.46437475268813,67.77850584705881,74.21617441758245,80.16461353333334,84.31227594623654,88.19836782954548,77.47068807954544,67.09391480645165,56.497063311111134,43.071621230769225,32.7732044,-97.35165579999999
67,Tolland,21.273726032258068,30.041654892857146,36.366034894736856,49.1972223,58.68169600000001,61.345833266666666,69.30047141935484,67.60437122580646,62.124541896551726,52.217683516129036,42.203787866666666,27.98843867857143,41.8714865,-72.3686931
68,Travis,42.1902620967742,48.32396708928571,63.3269651147541,68.83091791666666,75.58235580645163,79.80450945000003,83.06652768333333,86.57529804838713,78.29764357627118,69.7540522580645,61.04773368333334,46.5638440483871,30.2097015,-97.69822719999999
69,Trimble,22.086021580645166,29.321428535714286,46.78225803225806,58.7173309,64.2931034137931,68.86805556666667,73.87377809677419,71.85416673076921,66.85694443333334,59.34562216129032,49.61186866666666,27.524193548387093,38.6518756,-121.167922
70,Tulsa,27.836079032258066,34.08333339285714,52.61155916129032,61.52222223333334,68.6454300967742,74.6930556,80.47346887096775,78.44220435483871,70.29856199999999,,,,36.1539816,-95.99277500000001
72,Vanderburgh,40.78675787096774,43.783375892857144,51.143433177419354,62.408644303571435,69.41938720370369,74.04559836363637,79.03586844680852,75.79268426785714,69.67579872881358,64.37865460416667,51.55346638333332,42.29873327419355,38.0806099,-87.5791287
77,Waukesha,18.5117216,23.62049257142857,39.615007,53.15068156666667,65.41187458064516,69.4565821,75.77123432258065,72.94838761290322,67.77468793333334,55.342099096774184,39.76944443333335,19.813304290322584,43.0116784,-88.2314813
78,Williams,9.87571870967742,14.345238035714285,32.695381193548386,48.12638880000001,60.118424600000004,60.5166667,72.59811829032256,64.36271122580645,51.0847222,44.29494953333334,16.933653920000005,12.47983870967742,36.7544245,-95.93763679999999
79,Worcester,21.720430129032263,30.977678535714286,40.09274187096775,49.90277773333333,60.16935480645161,63.59308903448276,73.13709667741935,70.1182795483871,63.58611103333333,52.52284938709678,42.5652777,28.19220435483871,42.2625932,-71.8022934
80,Yellowstone,18.81944046428571,20.669106958333334,32.05092912903226,48.97396792857143,60.19220432258064,62.482971,73.18980567857146,67.8,52.78468264705883,49.0689393,18.20646204,17.589673937500002,44.427963,-110.588455
