County Name,01,02,03,04,05,06,07,08,09,10,11,12
Ada,35.444132709677426,41.60488503448276,,54.67922706666666,59.330878870967744,69.15101876666668,74.86551625806452,73.28739009677419,60.99561923333333,50.26612903225807,32.76666673333333,31.216105645161292
Adams,35.37892093548387,40.622126413793104,42.39088993548388,52.3324275,62.744623677419355,69.3805555,77.22177419354838,74.40556338709676,63.50972216666667,50.76390841935485,31.350198366666667,30.11155922580645
Albany,33.40522130769231,32.05023043478261,41.570767222222216,46.61648554166666,63.78961188888887,,,,,,,
Allegan,26.95564519354839,35.38649424137931,41.950268774193546,45.25277783333333,59.40994612903227,65.32777776666666,68.17338706451613,69.10080651612903,61.605555599999995,54.93279567741936,39.6472222,23.298387129032253
Allen,18.564583250000002,35.160919551724135,44.681451677419346,49.61250006666667,62.56561587096775,68.8352273,71.10349467741935,70.71236561290323,63.1035714,55.94489254838709,38.973611133333335,18.603763516129032
Alpena,,,,40.50555553333333,54.075268838709675,60.5541666,65.50268822580645,65.11507767741936,58.260990433333326,49.810483838709686,37.457575799999994,20.341397903225808
Amador,45.09426129032258,48.1106195862069,49.73498129032258,55.571980700000005,60.71014490322581,70.78427753333334,69.91467970967743,71.69892474193549,65.80277786666666,56.24193548387097,42.89027783333332,43.182795741935486
Anne Arundel,,,,53.991666699999996,68.66206808771929,76.46874999999997,75.88280153225804,76.27608214516128,69.62638891666667,61.982526870967746,,
Arapahoe,36.352150451612914,41.92097703448275,41.951565096774196,52.12361116666666,62.25806438709678,68.5597222,76.18548387096776,73.81714583870968,64.72499996666667,51.74070822580646,32.27777776666667,31.785822806451616
Archuleta,23.54704290322581,30.722701137931036,34.80645161290322,44.359722166666664,54.123655935483875,61.92222223333333,66.4865590967742,64.8991935483871,57.26666663333334,44.02214819354839,25.49722216666667,22.77553764516129
Ashland,15.877512903225808,25.09195396551724,33.961021483870965,37.49107157142857,,58.8206522173913,65.3924730967742,67.17396312903226,58.193055599999994,51.002688129032265,34.1875,11.867402935483874
BAJA CALIFORNIA NORTE,58.15530768951612,58.80248699591838,60.02749472401437,67.39143230111526,72.58345485714284,78.01073336554626,80.16703325403226,81.59260765322578,78.3933730875,68.71149527419354,58.19666503361343,58.489454191836735
Baltimore,33.36827954838709,38.737069,49.60972625806451,53.2559751,65.90440821666667,75.33819446666665,75.54750633870967,75.90524191935485,69.23750001666666,60.142473129032254,51.329166666666666,38.12231183870968
Barnstable,29.397791064516127,33.755372344827585,40.42087422580646,44.54431813333334,52.76942812903226,62.453623166666674,65.80168625806452,66.89183032258065,61.14933573333334,52.1526414516129,42.860507266666666,31.3255025483871
Bell,55.554705285714284,,60.15045265384614,61.67777786666666,72.00940867741934,74.68750003333334,,75.2741935483871,70.88611106666667,62.838709645161295,55.03909753333333,43.98655916129032
Benzie,24.403225774193547,31.732758586206895,39.43817209677419,42.15416666666667,56.297043064516124,63.145833366666665,65.97311832258065,65.92741932258065,59.04166669999999,51.55241932258065,,
Berrien,27.114247387096764,35.79741375862069,42.902688193548386,46.023611033333346,60.44086012903226,66.0624999,68.15188177419354,68.97715058064516,61.53333336666667,55.185483870967744,39.75000003333332,21.854838774193546
Bexar,55.450316129032224,63.06948305357143,66.31115439516128,69.94332268376067,77.26112022352939,79.53374510434783,84.71405179838713,84.48891129838707,79.96823976521739,69.46131542608691,56.692131866666664,46.72724657258066
Big Horn,22.111559193548388,28.079022965517243,38.51008066129033,46.55902776666667,56.22446233870968,63.43580641666667,75.32325272580647,73.99395159677418,59.21180558333333,46.065860161290324,23.58333336666666,17.099706725806453
Billings,20.200268838709675,26.65288320689655,36.455645129032256,42.622420633333334,54.92378813793103,60.525,71.39841970967743,71.6209678064516,59.17506036666667,47.16368635483871,20.326147928571427,8.431451612903226
Blount,36.78146388709677,44.61153906896552,50.922235903225804,52.82839723728814,65.02284951612903,68.7924517,70.77822575806451,70.79103356451613,64.58767833333334,56.7435850483871,43.218353183333335,29.198156725806445
Bonner,,,,46.144444433333334,52.35752696774193,60.23155466666666,65.59572225806453,65.28763441935484,53.5406896,44.77901058064516,30.59166663333333,25.979166678571428
Box Elder,32.137096838709674,35.29022989655173,40.71505377419354,53.2013889,60.448924709677414,70.96944443333334,80.1303763548387,77.34274187096774,64.73749996666666,52.611559129032266,33.65694443333334,33.79435483870967
Brazoria,60.03062183870968,64.28591948275863,68.03897858064516,70.76111103333334,78.84005383870968,82.4583333,83.96774193548387,84.18413977419355,79.2597222,72.45967741935483,61.7625001,51.829534870967734
Brewster,56.604569838709686,62.26907467857143,67.25537629032259,73.51106726666666,82.39685590322583,79.27418303333334,85.3106060967742,82.42069890322581,80.21708933333335,65.28585616129033,51.78749578571428,47.61913267741935
Bristol,,,,42.941666666666656,53.7495727,64.512,65.33467741935483,63.618279612903216,55.71388890000001,43.43413987096774,37.2027777,25.513440806451616
Bronx,31.43758764516129,37.13923717241379,46.09811829032258,49.90952023333333,60.77150532258065,69.43333343333333,70.18682799999999,70.43618512903227,64.16111110000001,55.12903225806453,,31.18922387096774
Bullitt,28.391129032258068,38.237068931034486,44.122311935483864,48.7300957,61.40725803225807,65.3291666,,67.72755958064516,60.245833333333344,55.6534595483871,47.60175126666665,28.515310903225803
Burke,9.241935451612903,19.292450344827586,33.03629038709678,40.338888800000014,53.41263441935484,57.3194444,67.452957,65.0120967419355,54.61439396666666,44.19758070967741,18.654761866666668,1.7473117741935482
Butte,38.658741307692296,42.67783030588235,47.444110451612914,57.95092588888886,64.4990373960396,74.21710319166665,74.82746796774191,76.17350398387096,68.93539625833334,57.83416484552846,40.23472227777777,38.41748121505377
CHIHUAHUA STATE,61.348511505376344,64.21595939285713,65.37017046236558,74.31442427777777,82.92765805376344,82.69066422727275,86.47581478160915,84.45311963736262,82.86384201111117,69.71982146153843,56.88220792222221,54.33217252688171
Calaveras,47.63844080645162,50.65948282758621,51.91397851612902,57.941666766666664,62.74569893548387,72.6930556,71.9958995,74.65053767741935,68.2444445,57.090696612903216,44.96388886666667,45.32074132258065
Caldwell,54.408185483870966,61.01867817241379,65.03091393548388,68.53194436666668,76.98790316129033,79.75718603333333,84.6629031935484,84.969086,79.97397336666668,70.52016122580645,56.3910353,46.60740467741935
Camden,32.976332322580646,38.446339310344825,49.05510751612904,53.029861000000004,65.05266370967742,73.19444436666666,74.06586029032259,73.81182803225805,66.93676896666668,58.03360212903226,46.17638899999999,31.916666709677415
Cameron,66.14352506451613,69.76867820689655,73.2244623548387,75.3972826,81.53225800000001,82.85833339999999,85.19623648387096,84.0994623548387,82.12083346666665,74.49059135483871,68.2652778,57.26808409677419
Carlton,13.837131870967742,22.59963775862069,34.11857177419355,39.25537433333332,54.21622248387097,57.16933229999999,,,,47.17607532258064,30.490277766666665,7.475268806451613
Caroline,34.51209680645161,41.36494251724138,51.28690132258065,,,,,,,,,
Carter,32.68749993548388,39.47988513793103,44.92473125806451,48.84583336666666,58.79704309677418,62.51249993333333,,86.53225812903226,73.10511236,67.80376345161291,53.20468816666666,28.813172064516127
Cass,10.13440864516129,21.78448275862069,35.75000003225806,47.97361106666667,63.102150612903216,68.75902183333334,76.96236570967741,72.19530161290322,57.995833399999995,48.10507241935483,26.343055600000003,1.3790322580645167
Cecil,,,,50.71064822222221,65.5772487037037,75.17310596666667,75.20698922580645,75.63575264516129,68.86111106666665,61.22311832258064,,
Chambers,,,,,,,,,77.2305177647059,71.95833325806451,60.501515133333335,49.490591419354836
Chautauqua,26.57392470967742,32.57196970114943,41.8337813655914,45.83925325555556,59.78549166666668,67.61141809523812,68.86522131182795,69.0079365591398,62.41203705555556,53.619176526881716,39.86169298888889,23.631428247311828
Chemung,23.779569903225806,30.997126517241377,41.44354841935483,46.0663637,60.04166667741935,66.90791053333334,67.14516129032258,68.05651006451613,60.52657000000001,50.108870967741936,38.19416660000001,23.426075258064518
Cherokee,37.53318406451613,45.777233655172424,50.65836838709678,56.651104200000006,68.77383987096773,71.46250009999999,79.12567935483871,84.68010751612903,72.1888889,61.208333322580636,39.34083330000001,27.074232741935486
Clackamas,39.55569193548387,43.017303862068964,44.165322548387095,51.88611119999999,54.39901819354839,62.76594203333333,64.9193549032258,64.98293593548387,61.962258433333325,53.263318645161284,41.5541666,39.66935487096773
Clallam,36.80510754838709,39.229885068965515,41.24596770967742,47.656121981481476,50.43077956451612,55.868750049999996,57.24658465573771,56.10080643548387,55.306752879310345,49.46303767741935,42.04911756666667,40.115591435483864
Clark,35.50772846774194,42.9823049137931,47.17441695000001,53.93376851020408,61.58241688709678,68.07202378333334,69.67436461290323,69.22311829032257,63.57222218333334,56.33602145161291,42.38333333333333,31.997067483870964
Clay,32.332550258064515,41.48577644827586,48.42473122580645,56.222222200000004,69.52150532258065,72.82222226666667,78.34946229032259,81.86576674193549,71.24583336666666,61.20161296774194,38.77916663333334,20.639784903225806
Cochise,46.4219845483871,49.81752875862068,50.112337258064514,61.70575396666666,70.88575274193548,73.21666666666667,74.79337729032258,72.39898811111112,72.35555556666667,57.22446241935484,43.30555556666666,44.563171999999994
Coconino,36.68682800000001,37.72988503448276,39.406977548387104,53.0,62.35349464516129,69.05416666666666,72.82795706451613,68.09325422580646,65.3708334,49.831989225806446,34.93611109999999,38.05376348387097
Collin,48.00163633870967,55.42887929310345,58.39180108064516,62.84193246666666,74.0951671451613,76.71994951666669,84.32456756451613,88.22004606451614,78.28541659999998,67.50195767741936,48.97986113333333,37.71755858064517
Columbia,39.01952916129031,42.82183906896552,45.21417712903226,52.574818799999996,55.388440903225806,62.75773813333333,64.92338716129032,64.50000003225807,60.944444399999995,52.94313932258065,41.14891306666665,38.647876
Colusa,48.49260741935485,50.86278737931034,55.763824870967746,61.98025355000001,67.54771509677418,76.30335138333335,74.31533424193549,75.4771505483871,72.14083336666667,61.49358227868853,49.47747428333333,47.45774786885246
Cook,,,,47.931187,60.91801074193549,67.86292273809525,69.79956598333335,72.06935569354837,64.66038017857144,,,
Coos,13.422043032258063,20.943965517241374,32.8306450967742,38.85694446666666,49.81065493548387,58.74583333333333,60.135752677419354,60.50537641935484,52.844444466666666,42.92948722580645,32.71250003333333,15.807795774193547
Cowlitz,41.1635694516129,45.23850579310345,46.704301096774195,52.006779111111115,48.2796795,53.386706366666665,55.61155912903225,55.90877748387097,53.75530316666666,46.41935483870968,,
Cumberland,,,,42.40972222222223,50.69220429032258,59.01979003333333,63.11962358064517,63.99193545161291,58.37916663333333,,,
Dakota,13.264784903225806,25.343390724137933,37.08602151612903,43.23712116666666,57.69230764102565,64.26463978333334,69.68750001612902,68.62707725806453,57.67361116666667,51.34522033333334,29.046527799999996,5.976273903225806
Dallas,46.810460000000006,58.21246411678829,60.15539170322581,64.37730853191488,76.51004096402879,78.27247815862069,86.57964352941178,89.47135288961032,80.13579970138888,69.0107603220339,49.259768343283625,39.71022209032258
Davis,34.17814985483871,38.67528737931033,41.483870919354835,53.95555554999999,61.54998752459017,71.42083336666664,79.40102638709678,77.03374077419355,64.5967009,52.2949066451613,32.28958335,31.059811806451616
DeKalb,35.46905192424243,44.002380942857144,52.41031632258062,55.310970222222224,68.70585098901098,73.45742795505618,76.26762896774196,74.81473811956519,66.8059699777778,59.740018709677436,46.25635663333333,30.20435952688172
Dearborn,30.693548451612894,42.08189651724138,49.45295696774194,54.5125,67.72580648387095,73.6797101,75.12768825806451,73.31720429032258,64.38194443333333,58.47849464516129,42.05972223333333,23.65322580645161
Denali ,1.2943547741935486,23.179597758620694,23.067204322580647,28.695833366666662,38.40188167741937,54.184127033333326,52.879032290322584,45.99117587096774,37.504166733333335,24.280914032258057,22.629444300000003,20.735215129032255
Denton,47.14323283870968,54.78944613793103,57.77553770967741,62.39444449999999,74.827957,77.72555553333333,85.83739000000001,89.0755132580645,78.94305556666667,68.24865590322581,48.85416673333334,38.584677387096775
Denver,35.78692762921349,41.329980850574714,42.659371602150536,52.38750001111111,62.36917560215051,68.4449073888889,77.2296808153846,73.40305684210526,64.05289855833334,51.22511978225808,32.51848290833333,31.36569969918699
District of Columbia,35.5120966451613,41.992554862068964,51.83870967741936,55.209722199999995,68.22123658064514,73.88020833333334,75.95833328571429,,57.7239583125,58.82123664516128,46.177777800000015,
Dodge,,,,,,,,,,,33.562258366666676,11.863652851851851
Dona Ana,48.39093702995388,52.6458110295567,56.3359254953917,67.63452381904757,78.03146497465434,79.07967312619054,82.91849075806445,80.20711711751153,77.98944098809523,61.86376726267277,46.3513888738096,43.41506948156679
Door,21.243279580645158,27.11925286206897,36.5215053548387,40.34861106666667,51.9763156,59.51249996666668,64.76478496774193,66.1209678064516,58.124594178571435,51.772159222222214,37.370833366666666,18.99596777419355
