County Name,01,02,03,04,05,06,07,08,09,10,11,12
Ada,30.81162638709678,43.07413953571428,48.84152614516129,50.848648933333344,61.31989248387097,74.54763896666667,75.63844134090908,76.01875293548386,63.59756945000001,56.90557788709679,36.82694448333333,32.67152803225807
Adair,36.937090951612895,33.81175598214286,49.80521366129032,60.84807738333333,65.91006846774194,76.82098428333332,80.32661296774195,75.91240830645164,72.54658471666667,61.023521548387095,51.360416650000005,46.20321988709678
Adams,35.34233288709677,35.99107144642857,46.839557096774186,50.86421545614035,52.65326342307692,70.18737923333333,73.02822577419354,73.93279574193546,69.4388889,56.70410900000001,39.418055566666666,31.378973741935493
Albany,27.284946225806454,27.42708332142857,36.42509770967742,38.4138888,44.24610807692307,62.20644500000001,62.15188167741936,62.45967741935484,57.3890873,47.83569021686747,28.4499396,20.21818992473119
Allegan,24.26478490322581,16.67410717857143,33.65591393548387,47.2325805,60.25806451612903,66.35772949999999,70.11962367741936,69.9356008064516,67.2291667,53.21908600000001,47.03333333333333,40.51881712903226
Allegheny,26.95388321505377,20.546658250000004,37.12146679032261,53.48554953888892,67.03765949456523,69.80691175555552,73.35904394086022,71.76113858602152,68.71110200555556,53.45241253763442,48.46220307777778,44.815013392473105
Allen,21.711021580645163,16.392986571428573,34.52419345161291,50.84444443333334,64.22531767741935,69.15972223333333,71.70627186206896,71.08467748387096,68.68888896666665,54.444752838709675,46.68535564285715,41.10407903225807
Amador,,,,,,,,72.6120968064516,69.43607136666665,62.59126338709677,44.8517659,41.080189354838716
Anne Arundel,,,,55.1944444,67.26747306451614,72.36111113333332,75.00806451612904,72.79704303225806,69.67777783333332,55.26209670967743,,
Arapahoe,33.728494612903226,33.02827382142857,43.97311832258064,47.105555599999995,50.67923625806452,66.9009662,69.12292280645161,70.8172042580645,68.53457126666667,55.646108790322586,38.607625549999995,31.542766403225805
Ashland,17.19220425806452,9.992559499999999,32.74205774193548,42.866304233333345,51.44842080645161,60.62617843333333,69.89956012903225,66.84861745161291,63.717572499999996,47.904569967741935,39.71111113333333,31.857526903225796
Baltimore,30.226881741935482,24.884672642857144,38.588267854838705,54.29320656666666,67.82743108064516,72.74930563333334,76.00806453225808,74.53427419354837,69.96381917241379,55.00268819354839,50.947916600000006,47.33365390384615
Bannock,30.02043006451613,39.785119107142854,46.49032248387096,47.60430556666666,55.995564516129036,71.71469450000001,71.13911287096774,71.9778225483871,65.09888889999999,55.40026877419355,33.08297386666666,27.058870935483863
Barnstable,29.887096806451613,24.409226178571434,32.76747316129032,45.751136333333335,59.03091396774194,62.125,71.62096777419355,72.65994625806451,67.28333326666667,53.29435487096774,48.25416666666668,46.161290354838705
Bay,20.564516129032267,12.10267860714286,31.848118354838707,45.65416653333334,61.42069893548387,66.77500003333334,71.50940858064516,68.84946229032259,66.65972223333333,52.0107526451613,44.71138883333333,38.5067204516129
Bayamon,78.965312375,,78.7750178095238,80.81921089999999,82.02594087096774,83.42392636666665,83.7932795483871,83.41484600000001,83.45986106666665,83.18239254838711,80.05388883333332,79.33911287096775
Belknap,15.409946258064519,9.654761892857143,26.45698922580645,43.27083333333333,61.8682795483871,63.313888866666666,70.52419348387097,71.02366764516128,65.61111106666667,46.5322580967742,40.929166699999996,35.22177416129032
Bell,42.47804659139784,41.79617410714285,54.356494451612896,65.23287035555559,71.12634407526882,78.2893518888889,81.4263952688172,81.0247584193548,76.54384788888886,67.05905792473115,56.656481433333326,53.09308903225808
Bennington,18.741397838709677,12.675446500000001,28.544220483870966,45.48083336666666,63.250940935483875,64.05999993333334,69.07132203225807,68.52677177419356,63.9794686,47.94811829032257,43.90972216666667,41.36693541935483
Benton,36.99059151612902,46.50892846428572,53.906323032258065,54.94649779310344,66.25940867741934,79.12308678571428,80.93145161290323,77.55487377419355,66.14166663333333,60.446236580645156,42.21527779999999,38.43413983870967
Bergen,26.938171935483876,21.203869071428578,35.135752677419354,51.197222233333335,64.85483870967742,68.65000003333333,76.03494625806451,75.9435484516129,70.92916673333333,54.670334129032256,50.58888890000001,47.53629035483871
Bernalillo,37.643145145161284,44.08482146428571,52.88306451612903,57.42777781666666,61.55443545161291,76.72013893333333,74.86559138709677,77.26344082258062,72.59027781666667,60.26008067741935,45.05734126666667,37.455645177419356
Berrien,23.77016132258065,16.65624996428571,34.5577956451613,48.58472223333333,61.29301077419355,67.04722223333334,69.80645158064516,69.18682790322582,66.7375,53.17204309677418,46.652777799999996,40.91397851612903
Bexar,48.659345548387094,52.08928574404764,60.18701131720432,70.27259916666664,75.05922087096774,80.18234702222223,83.99418537096777,85.1940159086021,81.15090580555551,74.57006245161296,62.53625839444442,57.56404950537635
Big Horn,19.08467737096774,31.88095242857142,42.67050690322581,48.120833399999995,54.63231280645161,71.65800119999999,72.42920174193549,70.06249319642856,65.52415453333334,52.70026880645161,29.352777800000002,17.86962364516129
Billings,22.107526903225803,19.440476250000007,38.78360219354838,44.80589203333333,51.61424725806452,65.43075396666667,70.88172041935483,70.02668970967743,62.97844827586207,48.74532487096776,32.661111166666664,24.970430064516133
Black Hawk,20.576436827586203,12.593749999999996,36.404569870967734,51.08737376666667,60.51867953333333,69.62638886666667,72.3939308064516,69.54973122580644,68.10934066666667,52.32661290322581,41.60555550000001,33.65860206451614
Blount,35.10282259677419,29.268497750000005,49.093413999999996,58.06524446666667,65.97715053225807,71.45430551666668,72.47458459677419,70.29301072580645,66.47368421666667,56.70485093548387,51.844444466666666,51.60147856451612
Bonner,30.229704354838713,36.426785749999986,41.81566825806452,,,,71.00680545833335,,,45.49486544444445,34.515,31.277297225806457
Boone,29.969085967741936,23.703869071428574,41.692204161290334,55.287499866666664,66.60887103225805,71.96250003333333,73.70026880645162,70.62141580645162,67.45593436666665,55.84596777419354,48.222222200000004,45.61731951612904
Box Elder,32.84274196774193,41.77232146428572,47.862629645161284,50.102777749999994,56.90713580645162,74.53436810000001,73.60867896774195,74.6659897704918,67.65417928333333,57.3925315483871,36.0635359,29.848023480769236
Boyd,35.29166667741935,29.610118999999997,47.463709709677424,59.4972222,70.72446238709678,75.38611106666666,76.8200943548387,74.90860212903226,71.42222233333332,59.27553761290323,53.54861106666667,51.20161290322581
Brazoria,49.907930080645166,53.432291660714284,62.12836027419354,71.38539564999998,76.38911287096772,80.48067629999998,83.27352149999997,82.19583332258065,78.08472218333333,72.96871077419354,64.90207786666666,60.78143993548387
Brewster,45.57494578571429,51.795460410714284,58.45423990322582,67.80444625,76.03032964516126,80.67841183333336,84.2787811754386,85.9958828064516,80.36513881666664,70.80702762903228,58.522735499999996,53.73765635483871
Bristol,28.256720451612903,22.04761896428571,33.426075258064515,47.194444466666674,59.72983870967741,64.8333333,73.32258061290322,74.00268816129032,67.59166656666667,53.75403229032258,48.53888889999999,46.75940858064516
Bronx,29.280914,23.597696678571427,37.214995354838706,52.88316316666666,66.2203132903226,70.51684766666668,78.14784948387097,78.10483867741935,72.85132849999998,56.826612838709686,52.281944466666666,49.60887096774194
Brooke,27.329301129032245,20.84970239285715,37.069074290322575,52.78750006666666,65.27419358064516,69.51111119999999,71.72311832258065,70.34940393548386,67.25138883333334,53.76478496774193,48.207487900000004,44.65994619354839
Buchanan,30.747372887096773,24.783482125000006,46.440476177419356,57.07638883333333,64.05981182258064,75.66736103333331,77.96706990322579,74.96303764516131,72.92878778333333,58.42405919354838,48.99097216666667,38.96124546774194
