State Name,01,02,03,04,05,06,07,08,09,10,11,12
Alaska,7.896330096774192,10.798136607142855,6.069892483870968,34.888647433333325,46.24894812903226,51.57916663333334,54.94584338709678,48.94325612903227,48.0424431,26.412459161290325,4.764364800000001,6.8077957096774195
Arizona,49.28869096103899,57.59169111458337,59.547387819905225,62.27442129477616,69.24303098888888,79.66277190076336,85.68608829496401,84.05442178968255,79.63157229657794,70.6800026989247,61.025652071713175,50.933226640495846
California,51.567342776870255,55.24767690525949,54.373286858615245,56.92749754472622,59.26803724991761,65.44465915384626,71.7581761408241,72.20510065665133,69.7305089317045,64.02003129923808,58.3926124766177,52.242121577359676
Colorado,31.080755970484056,35.96688009806451,39.535506430585706,42.186002368000004,48.90215062893817,61.4669520174346,69.04430416336064,72.06759581916046,58.827414009933776,48.52816317691474,41.78495416444449,32.72095021290324
Connecticut,34.92730451081082,29.24307672754493,41.230363395000005,47.39288052835052,57.755204770780864,68.21224560880823,74.84729184250004,72.66784866416042,63.31704699228797,57.501226353383466,40.81432703896104,29.655500637499994
Country Of Mexico,46.956385309090905,56.22321435714285,59.40860216129032,65.53202478181818,75.02419353225805,81.71597220000004,84.54032264516131,83.47244619354841,75.28750003333334,67.82661293548387,56.67588789130435,53.01907631325301
District Of Columbia,39.08198925806452,34.47916664285714,48.47043009677419,55.40555563333332,64.76455687096775,72.99861113333333,79.98735706451613,79.31632770967742,69.29305556666667,61.89054470967741,43.39305556666667,35.1787634516129
Florida,62.91250006666666,63.98926571428571,68.98065687096774,73.27083336666666,77.92829593548386,80.9968944,82.4759474516129,84.501344,84.025,83.05913990322581,72.69183576666666,66.22341154838709
Georgia,,,,61.99666836585365,73.95616401538463,74.15279058888888,80.89829745161288,79.78448988172043,70.30092593333335,,,
Hawaii,57.030913999999996,57.44788426785715,58.72107298387097,58.161270183333336,59.83651029032258,61.27309784615385,61.60618280645161,61.339809354838714,62.20555556666667,60.793010806451605,61.093813133333335,60.221774193548384
Idaho,22.5248714516129,29.116071428571427,31.15322574193548,39.636715033333324,46.72043012903226,54.278409166666655,65.49824125,67.18279570967742,58.44130433333334,42.831622645161296,36.428160896551724,24.643557870967744
Illinois,,,,46.2597223,55.815377235294115,69.03564817777779,75.22722384946238,76.36060183870967,62.6250603888889,,,
Indiana,29.48543737220841,30.551478902472514,44.47022319354838,51.38790629383321,61.12301110241657,71.51922987935032,77.27885363269887,78.72520977345548,64.2369676634731,56.329891245810074,37.85507068024692,30.13550248083623
Kentucky,35.05172455255253,35.100192090301015,48.95852032258063,57.505931506756745,64.26518616129033,71.85462952264808,76.66574326129032,78.8517765387097,65.87419083000003,56.88301027627624,41.10757686238532,34.8081178445748
Louisiana,51.492607580645156,54.967261928571425,61.14448044642858,67.43683454054054,77.03696054545455,78.14227601666668,82.08168872580647,82.00343354838711,77.53819433333335,67.67540320967743,56.67739903333334,54.08549240384615
Maine,22.788625076923083,16.956105296703285,30.93515845409428,38.06284101538461,51.862675387096786,65.55956839047622,70.07450785166237,67.4357031949999,55.61439341388177,51.69411877915629,34.68405992287919,22.69101079345088
Maryland,37.52731204301075,31.84829753571428,45.73245024731183,52.69836863740457,62.995461569023554,71.41204215666664,77.9265916396104,76.76272469902906,67.22132329351541,59.87429554304635,42.1414181092437,33.21493693548386
Massachusetts,33.35655937634408,27.285800563492067,39.07643616845875,45.68798102109705,58.46518942682925,67.78013285000003,73.91276195985401,69.92843500996675,60.268439080000064,55.82135789570552,38.97736481000001,27.45441676451611
Michigan,26.429351449908918,23.015098170682744,38.52047026956525,44.28734904333336,59.47960841830065,72.396083614094,76.03183576747966,77.82783980258898,63.126264338815815,56.00574847495966,36.22914642393163,27.428382962233176
Minnesota,14.779519279569891,14.625819535714285,30.297090150537638,37.713173433333324,54.85640688172045,69.58703703333335,69.91291749462366,70.99902603225807,56.873851655555576,45.06730143801649,21.74738830833333,13.527086298387092
Missouri,28.923807890322568,34.66398811428571,47.11854839354839,54.552499993333306,61.83145163225806,72.43915906666665,78.52447946753247,80.21317201290323,64.82011506666669,57.787365606451615,40.55251679865775,32.723959793548374
Montana,28.044830994959668,31.215912530133995,32.360164511741694,40.72668169260206,49.79658357315597,58.94186111458334,66.22092292011834,67.64766446227321,56.67839080098041,43.98628632383961,36.371219482182596,25.911158724731212
Nevada,28.427004903225814,39.118077178571426,36.66209677419355,41.83683573333334,46.25233086666666,55.15555546666668,68.80253622580646,70.32526883870968,61.763888933333334,48.60098170967743,42.96250006666666,31.97574796774193
New Hampshire,21.557795709677418,13.125,29.3051075483871,33.956896551724135,49.577956935483876,64.49933861904762,65.90725806451613,61.43010748387096,49.731966518518526,46.404301096774184,27.277777899999993,16.755025774193548
New Jersey,,,,,,69.8513889,76.60618283870967,74.46429412903225,,,,
New Mexico,43.415322612903225,54.536309460000005,57.98521509677418,62.44166671666667,72.28293012903225,80.07867263793104,83.24145566129033,83.33852377419358,74.46111108333335,64.79637091935484,53.97847229999999,46.213709645161295
New York,30.135042785425064,22.300799970149267,37.20754825403221,42.15615212324933,55.81947318870519,67.80440845816184,72.33205780619116,71.01395761315796,59.14134555112886,53.78051064223594,35.45807460129033,24.59357775310171
North Carolina,40.935406,41.54166671428571,53.419354806451615,61.1430556,67.78360219354838,72.15758323333333,78.35589064516128,77.73521500000001,68.0527778,60.69793438709676,46.34861109999999,39.32450909677419
North Dakota,11.075214056000004,20.2988560479452,27.95755088764046,37.200888425,52.05911860919539,65.08803381111113,67.11816612903229,69.51350016935486,55.199169641666664,43.68824511290321,25.415353291666666,13.377291056451613
Ohio,31.537008313364073,28.058248280612254,42.2743215437788,48.97357860952381,59.93811361290318,70.46383539130431,74.73094788018432,76.13053345622122,62.99487735238096,55.74930176036864,38.60579320000001,28.111223246511628
