State Name,01,02,03,04,05,06,07,08,09,10,11,12
Alabama,4.660752677419355,9.969618071428572,13.742338677419355,19.12970162068966,21.047715096774194,25.134444466666658,27.394180516129033,28.51424735483871,22.351666666666667,,,10.279375000000002
Alaska,9.946236548387098,4.681547607142855,12.295698999999999,31.345622000000002,49.182123661290326,56.53157762121212,57.71381581578946,53.17220587058824,46.243148155555566,28.646442645161294,-4.244890288888888,8.55746189247312
Arizona,47.982863038709716,48.894893671428584,61.53973570107527,66.63000874871791,71.13441055970151,84.45741399230766,84.57372298496244,85.67190586352352,79.4675912128205,69.80163649350644,56.07354679111111,45.656189672413795
Arkansas,39.357526935483875,45.73979585714286,53.93010761290322,66.40138886666666,70.0067204516129,84.32916663333334,82.95698922580645,80.73118274193547,68.67777770000001,59.27284954838709,52.44027776666667,43.047409516129036
California,48.3201664497797,47.83203197775008,53.379682677829535,57.310221134565225,59.73640758843199,67.18372839203082,73.26743794430713,74.03061264202323,71.86796251343405,63.05262280950362,51.830865131567144,46.73643955829309
Colorado,27.463233478609624,28.359482652857146,42.04421319483873,46.33907023441735,52.069517411214946,67.39036943999992,72.95431110286458,73.58672124296677,62.27449325236959,49.82613160280374,37.47191776747141,26.48220276773456
Connecticut,27.814704937965267,32.1781596472222,39.36283894527363,,,,,,,,,
Country Of Mexico,38.420750060483876,39.79492987980767,51.531018283505134,55.219710248587546,61.112089333333316,62.32526884905663,64.97133205369127,61.15346775129535,59.47041586666664,51.591698317756986,40.94307663333335,32.538467685185196
Delaware,36.324337125,38.79190431578947,42.95740645161291,56.99521307692308,66.09052119354838,74.12886903333333,80.891129,74.98924732258062,69.60000009999999,,,
District Of Columbia,32.67664212903225,40.75431542857143,46.036693516129034,59.474722166666666,69.08755848387096,77.21229463333331,83.21328746428571,78.08218868181818,70.68347216666668,57.905779483870965,52.78944440000001,45.470698903225816
Florida,62.97043016129032,66.89136907142857,68.41801074193549,74.9057449,77.18196174545454,81.3108107837838,81.56630824731181,82.05471793548388,80.08379627777775,73.09728621505376,69.18194445555555,66.32526881720429
Georgia,38.87180781451614,48.213193915178536,54.60250850806454,64.47783437656906,69.30185586693545,78.74347414583332,79.92605334274194,80.15419005645161,71.07728989999995,58.66040641935483,53.32912207083334,48.61246024793386
Hawaii,62.853522516129054,64.18998017857143,63.74226658064516,64.38749995555555,64.6200716344086,64.47037035555554,66.18754482795698,68.51975412000002,66.74614792222222,66.05328425806452,64.35124995555553,62.86501869892472
Idaho,29.60807708317582,30.204377807086622,39.59927276539097,41.755945692156835,51.58703215221243,59.42444403505843,67.83093837702266,70.62187185738544,63.605449401060135,49.09511230879714,35.8446595410448,29.288119099082554
Illinois,23.43438475,30.73846696363636,39.90498685555556,50.992190971910134,59.124551432432426,69.83899667857138,78.25284454594593,74.01724754301074,63.17536500555554,55.06376946195648,46.17616241899441,36.47045950967741
Indiana,24.475633102150532,31.904576585657384,41.2080756992754,53.35351031775705,61.90363478700358,72.05995962037034,78.94909902867381,73.81137148387103,63.38969560600376,54.501591958781376,47.38814421828358,37.53328862544803
