State Name,01,02,03,04,05,06,07,08,09,10,11,12
Alaska,4.4233896999999995,7.928494964285714,15.864773322580648,32.200877133333336,43.570913612903226,54.749698,52.93145164516129,47.73901348387098,44.45820703333334,24.268525032258065,7.049927559999999,6.577957032258065
Arizona,29.507094548387094,38.501090233009705,33.91086331428572,44.561564016666665,69.7663392419355,77.2712620226415,84.36529888983057,82.79330628017242,77.54249919004525,68.17291962815892,52.863454566666675,47.57883288321171
Arkansas,,,,63.29017853571429,72.32277261290322,78.40997537931035,80.21662696666667,78.28360216129032,71.69848486666666,61.711309535714285,46.0319444,45.0485624516129
California,50.82190163172043,54.366459430000056,48.99416936458334,54.54039254337344,54.44378562723217,57.09212960777782,61.00204289235739,63.0219131202127,61.750802666295954,61.22409797625003,57.288998562347174,52.45962066127165
Colorado,26.282566364919358,36.85721007589286,39.548102229038896,44.710674783157906,56.9128717864476,65.1933859446808,68.45829150101422,67.11698176086965,59.41677971457084,49.992025226377976,33.9902165502092,31.44638291806721
Connecticut,30.93777784115526,35.61331859426229,41.39700531294963,51.74979130711611,64.12931571710531,69.43813258000004,73.13569732899026,72.85783966885246,63.675842909698986,55.94090224193549,44.90539122743684,36.33505185304657
Country Of Mexico,45.922043048387096,52.462375418604644,56.358333327272724,67.27964975,76.67473127419355,81.51041666666666,78.3442905645161,78.84720983870967,70.49449496363637,66.62114303225808,51.17473001960784,46.368717935483865
Florida,69.7377023,66.40667514285714,70.34544183870968,74.73060846428572,78.157911,78.42719785714287,79.18267773333334,80.04313593548387,78.70744946666667,76.60447206451614,70.91666666666667,69.10507783870968
Hawaii,,58.24444007142858,55.39813603225807,57.155934333333335,58.49713648387097,59.56351003333334,62.43724143548388,63.77375527419354,63.24689016666665,62.26944132258065,61.9795035,58.57745498387096
Indiana,27.87288663463685,35.98374314066497,44.694061325123194,53.50607728379891,65.653968256059,71.28104691825308,76.380335291262,74.22390505527126,67.07981183315847,57.18369450364195,39.970438425629304,35.87344373089338
Kentucky,35.5939921983471,40.96673464772727,48.59387769158876,59.804189993288574,69.88836755844159,73.96868697709924,77.18794535772359,74.56810831159424,67.43681720512818,58.74001094413405,44.004880299999996,40.11564010215055
Maine,15.469862475609759,22.748307141025638,30.771188768691584,41.301957889182056,56.201918402777835,63.57930772967033,65.65589110685485,66.58994644989774,54.524102820276504,48.41272359787236,37.54221481291758,21.241605232258063
Massachusetts,29.68711503658536,35.33811301339285,41.29056898790319,51.571389071111135,64.38542551914897,70.1294731125,74.1226631451613,73.8831432775511,62.87423494583332,56.0226305201613,44.1336450720339,34.286755404081646
