State Name,01,02,03,04,05,06,07,08,09,10,11,12
Alaska,-5.079301064516129,4.601150444444444,18.34775167741935,29.3057971,43.25631141935484,52.31624399999999,54.29768580645162,47.20365829032258,36.68948173333333,10.787634354838708,8.186111133333336,-0.8230392580645162
Arizona,50.41943427678573,55.79074669477909,58.389209655913966,66.47759783333333,76.90039128315411,85.68276581716415,84.67178768292685,82.82609596995712,74.21326421904762,66.5744381059908,57.318630976076555,49.79443333640554
California,51.08006389918254,52.46139297410489,55.197382468980436,60.55336120625806,63.72859037082824,68.44766770496985,72.77647986366412,73.0481588083106,67.52944771301587,61.27680186450026,56.06896142432151,52.10295877588422
Colorado,27.538343773847764,35.10955238942826,36.353742169441695,47.75849030505051,58.16045925146769,66.31749538375641,70.39605748689523,68.05505835126903,57.91200984591196,49.11725228105905,37.98148570489966,33.52348372136565
Connecticut,28.67687571739131,30.49536342382273,36.14821828851541,48.038320030898895,57.01454521505379,67.85403527019501,70.26832948,70.9160470358423,64.41481903082193,53.110255987179485,39.79462673589743,38.157282980148885
Country Of Mexico,56.91523488709678,57.64515570114943,58.39351854838709,62.95664250000003,64.74417561290325,66.00875603333331,68.88631115789471,70.8202088442623,68.21546170000002,62.67560778225807,61.37976640833335,57.131097378378364
District Of Columbia,33.06720438709677,37.55172410344828,41.83064516129032,56.045833266666676,62.5161874516129,75.20734113333334,75.77304141935484,75.31048383870969,69.32083336666666,58.44384061290322,43.390277833333336,42.18413974193549
Florida,62.393678206896546,60.70563768,66.125,71.47983090000001,76.67078181481482,78.36045784000001,81.49281212903225,79.35132434482759,79.48783639285715,75.97031316129033,71.0919686,65.82486506451613
Georgia,40.23835125806452,45.446227180722886,47.77240141935484,58.714462491666616,71.63081937903226,75.37482183333331,77.58805255645159,75.83860817741936,69.67513749999996,59.81911330107529,49.01003567777778,45.88560593548386
Hawaii,59.12903229032258,56.211218310344826,57.30559632258064,60.16249996666667,62.30510748387097,62.329166699999995,62.2594806,63.350806451612904,62.45366163333333,62.31597712903226,60.58712116666667,58.44305964516129
Idaho,20.53839409677419,24.913793137931037,33.69964270967741,41.40833336666666,47.74222767741935,62.37801933333333,71.47542276666665,69.48099951851852,54.7672619,44.356806129032265,31.121437277777787,22.520993258064518
Illinois,,,,46.229910875,54.178581809523806,65.6759259111111,69.03039577419351,71.99120238709679,63.967532467532465,,,
Indiana,27.803837471635106,33.49390714637144,36.02552105973718,50.53169612223668,64.12030608198756,72.0951062460415,72.19204966153845,73.91242436923072,64.65828012716051,55.19867302357314,37.53271733924046,34.28078066385543
Kentucky,32.32621345121953,36.89426230163935,40.90422200320516,53.45510161467891,67.1520161362229,72.97257905625001,73.72225332738094,74.49704800943394,65.87565514150945,56.8432760351906,41.446261203647424,41.00830736137072
Louisiana,52.05503269512195,54.330703220930225,56.68544487096774,65.64796295555554,76.94048193548387,77.94814821111113,81.38685296739126,79.0702132688172,75.9285774777778,67.8275089032258,60.13796294444448,56.172655763440865
Maine,18.138373443609023,20.730163534883708,28.757834563025188,40.80535586021509,50.5138114820847,61.71050267449663,64.50710944402987,65.04149447177419,57.08798212096774,44.56295188105726,32.74080222083331,30.188203419354856
Maryland,31.197808333333338,35.691539758620685,39.739248229508185,54.270840204013375,61.075793026490075,73.29464079251704,74.14061054220784,73.31686614705889,67.89413584121621,56.1920146731392,41.23308081666666,40.57392475
Massachusetts,26.61989722258067,28.108140027681664,34.188123896946536,47.12481003781511,57.011893065830684,67.8101884822006,70.58238517824772,70.50378739882694,62.63001052121215,51.517011435616446,38.09425640833332,36.8477011639785
Michigan,24.62770422778674,26.76760861034483,32.033634850649335,43.499590520066896,56.79484872536345,70.62955932998324,69.8423976195122,74.94166753833618,65.89397144908179,54.32877182644626,37.30240752348993,32.93982709931505
Minnesota,3.038715524193548,13.376296215517247,20.721173830645164,37.5994834137931,52.30350077419356,68.10564565454546,67.28160502439025,68.73887540322579,58.16293449166666,45.45703306451613,22.361777516666667,11.822535147540982
Missouri,28.03607037419355,36.030747137931044,38.6784946,52.358774860000004,66.98895138311694,73.81128406666672,74.44327961290323,75.89487982352938,65.29833333999999,56.663522606451586,38.12847824666665,35.0701612967742
Montana,15.400698146909818,26.2044068742072,26.421415462049353,44.83412590686271,47.87518024573052,63.8163243631011,69.7152751852941,70.14100360995022,55.94902115740739,44.668426582684866,25.49871709238578,19.398398786274544
Nevada,31.616065806451605,33.89130431034483,37.83870967741935,44.77363113333334,53.722007903225816,67.63611110000001,73.40731648387097,71.88440861290323,58.6236111,47.52553764516129,37.70590059999999,33.11021503225807
New Hampshire,14.986559258064519,17.40773807142857,26.663978483870974,,,,64.746212,65.5524193548387,57.93888883333334,43.900537677419344,28.070896035714295,26.52898548387097
New Jersey,,,,,,68.70274515000001,70.27933614516128,70.34095203278687,,,,
New Mexico,45.45314738461538,53.11729580740741,53.865927422043015,63.67559523809522,76.6360406889401,81.08201493643031,81.09205582991201,77.04493870048312,70.8951749523809,63.51032782227488,51.95957402506262,45.62391775806453
New York,22.54492313647644,24.828534642287238,30.523248911910656,43.46393227777776,54.688994632298076,66.971279482399,68.30169822685795,69.09995768647282,61.68670174933332,50.632432057333375,34.95862553536758,33.669625553908396
North Carolina,38.52822583870968,44.56771617241379,46.85892951612902,58.75972226666667,69.16801087096775,75.29305559999999,76.24094204838705,73.61354608064515,68.0875408,58.55241937096774,44.98472223333333,44.20825370967741
North Dakota,2.653561838709678,19.307082070175436,17.918659741935485,38.4006894,50.28220208870966,64.9912258305085,67.65291902419357,71.71765028225803,55.22871377500001,42.31371257258064,17.067013924999994,7.818212314516133
Ohio,28.410501299539174,29.843453275862075,34.29449299078343,49.957357639423066,59.53455614953267,71.18988096190476,71.2819010491803,71.77760991129033,64.49235353333336,53.82018046774194,37.29727936554619,37.54565088016528
Oregon,36.875931651026384,38.696797636075935,44.39641504398825,,,,68.0040330184332,66.07991886175115,57.50630131067958,49.47929516387962,42.13465710666666,37.79808785436892
Pennsylvania,31.95295693548387,38.54885058620689,42.93016412903226,53.551570000000005,60.36366296774193,72.4574879,73.89801351612903,73.80376348387097,67.41827696666665,57.14650541935484,43.05694449999999,41.7325269032258
Rhode Island,30.76344083870968,31.965517206896553,37.22580651612903,50.15833336666666,59.0389785483871,68.7970145625,72.14772721212121,70.21294996774195,63.04166669999999,51.968581274193554,38.707323200000005,38.426747338709674
