State Name,01,02,03,04,05,06,07,08,09,10,11,12
Alabama,22.666666666666668,24.43404255319149,38.93802816901408,40.949438202247194,38.26243093922652,51.247058823529414,48.872832369942195,74.60335195530726,58.261971830985914,40.96747967479675,39.32753623188406,29.303030303030305
Alaska,41.91907514450867,35.92528735632184,32.81025641025641,32.67307692307692,26.615384615384617,28.21472392638037,31.761006289308177,25.711764705882352,22.58783783783784,29.686666666666667,33.48837209302326,34.022346368715084
Arizona,50.583333333333336,46.09905660377358,50.788990825688074,48.44155844155844,61.98449612403101,63.74089068825911,58.86842105263158,50.42696629213483,49.111570247933884,52.45116279069767,50.7952380952381,46.252252252252255
Arkansas,23.47761194029851,21.192307692307693,24.66417910447761,26.746268656716417,28.81294964028777,37.130434782608695,43.45390070921986,45.458015267175576,38.715328467153284,30.397058823529413,34.02307692307692,24.307692307692307
California,46.3719512195122,46.043215211754536,50.07034795763994,57.06640625,56.01393188854489,74.15390879478828,84.63105303612606,77.63836017569547,73.40963855421687,67.27372262773723,53.400613967766695,51.87462006079027
Colorado,35.19548872180451,34.200413223140494,35.175824175824175,32.584158415841586,34.77818853974122,42.450367647058826,39.484042553191486,36.697974217311234,37.29615384615385,32.81712062256809,33.84452975047984,35.74354243542435
Connecticut,62.611510791366904,55.77952755905512,47.97841726618705,47.68108108108108,43.22751322751323,69.23626373626374,79.11224489795919,67.94117647058823,56.79255319148936,38.984693877551024,43.20740740740741,42.28169014084507
Country Of Mexico,,,,,,65.66666666666667,36.2,40.2,48.333333333333336,89.0,97.6,51.96774193548387
Delaware,65.42028985507247,57.5,45.03846153846154,65.625,49.34177215189873,86.24691358024691,82.07777777777778,70.21348314606742,60.48,52.94252873563219,69.88571428571429,55.2
District Of Columbia,62.516129032258064,58.07142857142857,63.29032258064516,58.666666666666664,52.225806451612904,82.76666666666667,78.0,71.29032258064517,63.96666666666667,53.67741935483871,70.96666666666667,52.516129032258064
Florida,40.65645514223195,40.4377990430622,47.9719222462203,55.93555555555555,53.57979797979798,54.51797040169133,44.16227180527383,53.531313131313134,51.197916666666664,42.55263157894737,43.82452431289641,39.953252032520325
Georgia,31.44,28.945205479452056,41.494818652849744,45.872395833333336,48.52040816326531,69.34139784946237,63.31367292225201,76.4985754985755,63.743589743589745,33.640306122448976,35.631979695431475,27.432692307692307
Guam,37.2,31.0,38.2,19.0,30.2,26.4,33.42857142857143,26.833333333333332,28.6,30.2,27.0,21.666666666666668
Hawaii,49.338235294117645,46.935483870967744,41.267605633802816,52.06060606060606,24.884057971014492,19.625,22.432835820895523,18.35483870967742,16.25,16.448979591836736,19.609756097560975,20.878048780487806
