State Name,01,02,03,04,05,06,07,08,09,10,11,12
Alabama,57.72289156626506,47.12230215827338,47.91469194312796,41.51020408163265,47.662100456621005,61.42201834862385,42.8326359832636,45.31687242798354,52.84375,42.653225806451616,36.46320346320346,32.78181818181818
Alaska,81.24193548387096,57.310344827586206,56.693548387096776,34.86666666666667,25.580645161290324,19.533333333333335,22.193548387096776,29.032258064516128,43.4,49.225806451612904,78.06666666666666,78.25806451612904
Arizona,71.32404181184668,70.56428571428572,49.56910569105691,75.3010752688172,88.25649350649351,94.71910112359551,82.07792207792208,86.34551495016612,78.67567567567568,73.93311036789298,74.80536912751678,74.15593220338982
Arkansas,17.516129032258064,22.181818181818183,19.56451612903226,25.066666666666666,34.96363636363636,40.5,42.854838709677416,40.11290322580645,30.472727272727273,26.583333333333332,20.033898305084747,23.081632653061224
California,51.37830188679245,52.848390446521286,56.04840271055179,55.31848983543078,80.99910152740341,78.2521663778163,98.76101694915255,82.30016583747927,86.94960212201592,51.46610878661088,46.852348993288594,49.04438149197356
Colorado,65.10526315789474,49.62237762237762,37.70261437908497,43.13310580204778,44.83050847457627,51.11447811447812,57.61764705882353,52.728155339805824,39.185810810810814,47.021660649819495,56.01360544217687,57.39867109634552
Connecticut,80.56557377049181,60.19827586206897,53.266129032258064,54.43333333333333,59.075268817204304,107.26704545454545,99.12903225806451,93.84864864864865,55.99444444444445,49.62096774193548,63.391666666666666,61.903225806451616
Delaware,69.96703296703296,60.9390243902439,52.25,53.86206896551724,76.17204301075269,105.59756097560975,88.04494382022472,92.29032258064517,63.41111111111111,50.24731182795699,49.544444444444444,54.763440860215056
District Of Columbia,71.54838709677419,67.6896551724138,61.61290322580645,52.4,62.06666666666667,96.3,77.0,79.0,68.03846153846153,61.645161290322584,71.1,82.96774193548387
Florida,47.54299754299754,48.0844327176781,53.468671679197996,58.58793969849246,51.135416666666664,55.43089430894309,40.42857142857143,47.5475,44.65897435897436,43.85230024213075,41.87894736842105,41.39593908629442
Georgia,39.47540983606557,49.39655172413793,45.74285714285714,44.93333333333333,60.924369747899156,84.225,49.847457627118644,57.86290322580645,54.2,50.064516129032256,37.483333333333334,46.416666666666664
Hawaii,61.903225806451616,55.93103448275862,58.483870967741936,56.56666666666667,45.354838709677416,44.63333333333333,41.61290322580645,37.096774193548384,44.733333333333334,38.83870967741935,53.1,61.41935483870968
Idaho,63.022222222222226,54.0,58.23913043478261,59.46590909090909,65.20430107526882,71.98484848484848,80.68539325842697,73.0909090909091,66.07954545454545,67.07594936708861,66.13636363636364,74.72413793103448
Illinois,48.920341394025606,46.606461086637296,43.87228260869565,45.99708879184862,54.495104895104895,69.54415954415954,72.48476454293629,73.1671270718232,55.16472303206997,46.37533875338753,47.56384505021521,47.741144414168936
Indiana,79.74759615384616,68.9293059125964,65.8446362515413,64.87672955974843,69.79256594724221,86.52201257861635,80.39707673568819,83.05861244019138,71.76998769987699,62.18357487922705,65.47770700636943,67.04223602484473
Iowa,44.265306122448976,40.7109375,33.283088235294116,36.64750957854406,41.52509652509652,52.46370967741935,49.541666666666664,59.86693548387097,39.34468085106383,30.638297872340427,41.020833333333336,31.782258064516128
Kansas,42.59090909090909,40.390243902439025,38.80487804878049,39.044444444444444,47.39772727272727,52.422222222222224,69.94047619047619,71.07142857142857,47.627906976744185,33.55913978494624,32.577777777777776,31.731182795698924
Kentucky,66.875,54.562982005141386,53.002369668246445,50.766917293233085,54.687943262411345,79.76782449725776,79.59099099099099,66.32549728752261,54.53309481216458,44.036521739130436,47.27040816326531,46.99082568807339
Louisiana,35.10899182561308,37.566765578635014,41.88555858310627,48.49166666666667,55.897172236503856,52.61013645224172,39.73358348968105,39.47592592592593,42.395698924731185,37.09214092140921,35.71508379888268,32.61455525606469
Maine,59.11447811447812,56.13718411552347,49.59090909090909,50.36785714285714,51.72072072072072,62.08536585365854,66.05029585798816,54.227138643067846,51.3680981595092,45.484939759036145,44.3728813559322,44.22222222222222
Maryland,44.70783132530121,40.94755244755245,37.67791411042945,48.98136645962733,56.96755162241888,88.62057877813506,78.62305295950156,76.1029900332226,54.42553191489362,38.30833333333333,34.82028985507247,37.220159151193634
Massachusetts,81.23741007194245,64.35249042145594,58.30107526881721,62.666666666666664,70.63333333333334,87.04814814814814,79.0863309352518,81.07168458781362,63.888888888888886,54.29390681003584,59.278810408921935,63.282051282051285
Michigan,43.066496163682864,40.07379134860051,34.04856512141281,37.47420634920635,38.3264887063655,47.421505376344086,52.957264957264954,53.46680497925311,38.493927125506076,33.20250521920668,38.503649635036496,35.889671361502344
Minnesota,51.96739130434783,42.61867704280156,46.79044117647059,39.32954545454545,43.91335740072202,44.83695652173913,42.21926910299003,44.575250836120404,41.31164383561644,35.42384105960265,36.7147766323024,44.13636363636363
Mississippi,19.417582417582416,16.16867469879518,39.44736842105263,48.67619047619048,59.678899082568805,60.25,47.256198347107436,39.040650406504064,36.26271186440678,31.78688524590164,27.89075630252101,18.876404494382022
Missouri,53.55474452554745,49.45,52.108303249097474,49.81467181467181,54.773381294964025,59.737451737451735,77.56343283582089,92.26744186046511,54.78968253968254,48.59925093632959,47.15094339622642,47.087272727272726
Montana,52.89147286821706,45.7479674796748,39.73134328358209,34.66129032258065,31.401515151515152,29.50877192982456,13.704918032786885,40.89171974522293,35.6578947368421,21.76829268292683,23.66875,48.63513513513514
Nebraska,34.354838709677416,32.758620689655174,32.645161290322584,33.56666666666667,30.725806451612904,32.28333333333333,52.29032258064516,53.935483870967744,32.333333333333336,24.612903225806452,29.3,29.629032258064516
Nevada,54.693548387096776,56.46086956521739,52.87096774193548,51.57446808510638,65.76923076923077,71.13333333333334,72.3739837398374,82.12222222222222,77.52941176470588,74.74074074074075,68.98863636363636,66.7741935483871
New Hampshire,72.41228070175438,67.57894736842105,60.17741935483871,61.92173913043478,70.54838709677419,67.79166666666667,61.766129032258064,57.483870967741936,59.5,57.425,60.675,61.71774193548387
New Jersey,65.11561866125761,50.84497816593886,44.200417536534445,51.36534446764092,58.172484599589325,89.91772151898734,77.38979591836734,79.35887096774194,59.890829694323145,51.74239350912779,47.97722567287785,53.493951612903224
New Mexico,63.10377358490566,53.55172413793103,48.995073891625616,48.35096153846154,58.91588785046729,64.1047619047619,55.7125,51.871369294605806,46.41517857142857,35.22962962962963,48.36929460580913,49.89873417721519
New York,74.40675477239354,57.25198098256735,51.30467571644042,52.46070878274268,55.95710059171598,68.11007751937984,64.63382352941177,64.50305810397553,49.85248447204969,51.72795216741405,51.61515151515152,55.53157121879589
North Carolina,31.369781312127238,23.87878787878788,25.739436619718308,49.75236593059937,55.63318112633181,67.76079734219269,43.953674121405754,50.845565749235476,48.20634920634921,37.16095380029806,29.548707753479125,31.890219560878243
North Dakota,28.70967741935484,35.6551724137931,36.84186046511628,42.803827751196174,39.89861751152074,36.67942583732057,36.15277777777778,39.30414746543779,32.43333333333333,34.11059907834101,31.195238095238096,30.036866359447004
Ohio,64.93898305084745,55.48994082840237,55.96,56.67316513761468,56.57403189066059,82.05432098765432,70.15087281795512,66.36652078774617,55.829861111111114,56.21514818880351,50.72590011614402,53.820388349514566
Oklahoma,34.257936507936506,36.34841628959276,29.72532188841202,33.297777777777775,39.48148148148148,49.57727272727273,74.75773195876289,77.30232558139535,59.724137931034484,38.93922651933702,40.90909090909091,34.705069124423964
Oregon,55.30769230769231,47.934065934065934,41.44615384615385,37.20744680851064,39.005102040816325,37.432432432432435,46.87665198237885,44.72566371681416,41.81308411214953,42.699551569506724,48.09189189189189,55.02564102564103
Pennsylvania,74.04407713498622,59.64617691154423,55.40972222222222,57.87960339943343,61.166666666666664,87.51965065502183,75.87392550143267,70.95988934993085,58.458333333333336,53.674351585014406,56.17621145374449,61.31285714285714
Puerto Rico,34.682432432432435,28.598540145985403,40.696,35.3006993006993,29.677419354838708,21.020833333333332,23.102739726027398,28.169354838709676,26.289473684210527,29.817204301075268,17.48181818181818,20.650485436893202
Rhode Island,51.87096774193548,50.578947368421055,46.98360655737705,59.19298245614035,60.45161290322581,101.13333333333334,82.01612903225806,91.06451612903226,57.65,48.11290322580645,60.333333333333336,65.25806451612904
South Carolina,31.880281690140844,36.85,40.20987654320987,42.017699115044245,48.19795221843003,63.553333333333335,44.1280487804878,59.78148148148148,55.6417445482866,44.80864197530864,31.856140350877194,30.846975088967973
Tennessee,59.233024691358025,56.28026533996683,59.165625,56.70655737704918,61.41467304625199,78.0,63.84754098360656,64.52873563218391,71.98482293423271,62.10690789473684,57.11505922165821,50.57748776508972
Texas,51.58762886597938,55.98896247240618,58.46611909650924,78.20869565217392,75.84288747346072,67.02272727272727,80.21651785714286,74.96929824561404,65.7690531177829,52.58705357142857,49.44444444444444,45.40334128878282
Utah,72.61290322580645,70.41379310344827,58.26623376623377,58.04201680672269,57.68292682926829,75.375,78.23387096774194,73.70161290322581,56.49166666666667,62.20967741935484,73.14166666666667,77.91803278688525
Vermont,46.346666666666664,42.50617283950617,29.85185185185185,40.60294117647059,44.361111111111114,41.68852459016394,44.27536231884058,46.0,27.640776699029125,27.375,29.873684210526317,33.73684210526316
Virgin Islands,61.516129032258064,72.57142857142857,62.666666666666664,63.5,55.241379310344826,58.57142857142857,64.13333333333334,60.96774193548387,47.2962962962963,49.96774193548387,65.36,58.03333333333333
Virginia,43.185639229422065,36.00920810313075,36.603839441535776,44.35322580645161,46.136923076923075,68.60250391236306,45.75037821482602,50.205089820359284,39.839636913767016,34.172697368421055,35.42330097087379,35.55191256830601
Washington,49.39802631578947,53.225705329153605,46.092537313432835,42.629629629629626,43.2094395280236,47.5,60.28482972136223,62.355421686746986,57.72611464968153,44.357988165680474,44.53680981595092,45.73235294117647
West Virginia,89.98561151079137,78.22007722007721,75.8673835125448,71.15925925925926,84.01486988847584,94.82962962962964,87.91007194244604,82.4358108108108,77.72333333333333,76.81818181818181,70.90169491525424,67.75357142857143
Wisconsin,60.34705882352941,55.102222222222224,50.61991869918699,44.57666666666667,55.923497267759565,62.5938864628821,64.15020862308762,72.35236768802228,53.313782991202345,46.63978494623656,54.086746987951805,55.574074074074076
Wyoming,,,,,,,,,,,,20.6
