State Name,01,02,03,04,05,06,07,08,09,10,11,12
Alabama,42.9009900990099,43.091603053435115,43.20502092050209,50.43801652892562,56.33399602385686,50.210191082802545,56.31726907630522,54.588353413654616,45.079166666666666,41.87550200803213,47.32330827067669,35.185873605947954
Alaska,33.7421875,41.747747747747745,31.608,35.93827160493827,29.152941176470588,27.02409638554217,18.72151898734177,21.16867469879518,21.121951219512194,28.434782608695652,43.127272727272725,40.46875
Arizona,45.7737556561086,45.123711340206185,50.816964285714285,57.623893805309734,65.96616541353383,67.0590405904059,57.07473309608541,66.35496183206106,51.72161172161172,50.169064748201436,44.36986301369863,45.35885167464115
Arkansas,40.90188679245283,34.54468085106383,43.12015503875969,46.9375,45.26739926739927,56.909803921568624,63.59106529209622,55.52413793103448,43.17948717948718,41.936708860759495,42.33451957295374,32.1530612244898
California,53.15136162127929,61.89539748953975,46.73680904522613,57.56233766233766,92.25782227784731,78.99414824447334,68.80495552731894,75.89872611464968,71.4620822622108,61.527102803738316,48.81425768476128,47.733375554148196
Canada,26.09090909090909,35.857142857142854,31.2,40.857142857142854,39.189189189189186,36.34285714285714,32.891891891891895,37.8,27.294117647058822,32.53846153846154,21.8,31.8
Colorado,33.66201550387597,34.29441624365482,32.17541229385307,39.347551342812004,33.720543806646525,39.27006172839506,44.20031055900621,40.325581395348834,35.70864946889226,31.669616519174042,30.35828025477707,29.582298136645964
Connecticut,55.702127659574465,44.832,43.2992700729927,49.95580110497237,61.87958115183246,74.6120218579235,65.65968586387434,80.97368421052632,50.03883495145631,46.017391304347825,48.72477064220183,45.642857142857146
Country Of Mexico,92.19117647058823,63.21666666666667,75.80597014925372,78.33846153846154,89.33823529411765,90.16923076923077,83.53731343283582,84.58208955223881,77.74603174603175,105.8048780487805,114.525,139.73170731707316
Delaware,77.66666666666667,68.71739130434783,61.955882352941174,61.04494382022472,74.75268817204301,94.81111111111112,69.24731182795699,83.56989247311827,50.63333333333333,49.03225806451613,60.01754385964912,52.75471698113208
District Of Columbia,77.87096774193549,59.285714285714285,51.41935483870968,62.5,70.70967741935483,106.3,73.96774193548387,92.87096774193549,55.4,53.483870967741936,66.0,55.483870967741936
Florida,42.90084388185654,40.62456140350877,48.75131717597471,52.614470842332615,62.935251798561154,41.166493236212276,39.80558325024925,46.81983805668016,37.50753768844221,37.35521235521235,44.974,34.3504854368932
Georgia,39.1,38.2005076142132,39.88609271523179,49.69098143236074,62.38076416337286,48.78385772913817,58.41019108280255,56.37244897959184,44.91863517060367,39.277707006369425,39.74278846153846,29.88697788697789
Hawaii,37.193548387096776,47.97560975609756,47.44565217391305,29.166666666666668,37.59139784946237,25.730337078651687,25.731182795698924,24.717391304347824,23.233333333333334,34.17204301075269,48.60674157303371,37.78260869565217
Idaho,44.9811320754717,46.53230769230769,40.56545961002786,28.53409090909091,39.128,31.71900826446281,41.325,49.082191780821915,38.08469945355191,35.03763440860215,35.15954415954416,33.48087431693989
Illinois,41.6544,39.815602836879435,45.13513513513514,48.2109479305741,52.51856594110115,65.76031957390147,56.16558861578267,53.287179487179486,43.79240162822252,39.34832904884319,37.73892405063291,33.05511811023622
Indiana,48.520725388601036,42.93491124260355,43.06874189364462,49.26952789699571,59.451586655817735,66.55451448040886,56.91174089068826,55.537142857142854,44.90557939914163,39.4786432160804,40.107752956636006,36.07984293193717
Iowa,41.150159744408946,40.30324909747292,43.732484076433124,43.53734939759036,40.106728538283065,47.20412844036697,44.36241610738255,43.31460674157304,34.43879907621247,34.737991266375545,38.32,29.77643504531722
Kansas,32.84070796460177,34.41752577319588,41.27272727272727,47.070754716981135,42.87837837837838,55.91162790697675,64.17194570135747,62.25114155251141,44.7803738317757,35.68609865470852,33.05140186915888,26.330316742081447
Kentucky,40.08303886925795,33.98019801980198,38.838362068965516,53.364444444444445,67.83091286307054,66.98920086393089,62.72041884816754,63.87147335423197,47.608836206896555,41.838541666666664,38.25044091710758,30.246998284734133
Louisiana,37.97507331378299,37.58804523424879,48.37085137085137,52.23156342182891,55.796005706134096,49.90735294117647,54.97230320699708,47.91942446043166,48.226190476190474,42.36067892503536,47.59495548961424,34.01289398280802
Maine,23.46046511627907,22.055555555555557,22.676056338028168,39.289808917197455,43.220238095238095,48.74260355029586,40.66954022988506,45.240793201133144,34.0,23.096385542168676,21.185,22.03061224489796
Maryland,56.33139534883721,48.00662251655629,43.70238095238095,54.29274611398964,69.32352941176471,93.84615384615384,65.97536945812809,84.21534653465346,46.860759493670884,41.713235294117645,47.43827160493827,38.98224852071006
Massachusetts,50.4365671641791,42.55042016806723,41.461832061068705,55.0398406374502,61.793103448275865,71.75886524822695,60.06597222222222,76.18983050847457,49.302083333333336,40.81318681318681,39.928301886792454,37.05555555555556
Michigan,43.423940149625935,35.337950138504155,37.29426433915212,45.69364161849711,50.68528610354223,74.26210826210826,65.54368932038835,56.369505494505496,38.210374639769455,29.09090909090909,39.044665012406945,32.90533980582524
Minnesota,29.45014245014245,30.627986348122867,30.028985507246375,32.752112676056335,32.728900255754475,41.5910290237467,37.750656167979,34.85900783289817,28.347368421052632,25.51032448377581,26.990228013029316,25.0564263322884
Mississippi,37.344569288389515,37.43290043290043,45.64720812182741,56.34152334152334,59.775743707093824,57.54106280193237,59.85981308411215,53.91822429906542,46.7200956937799,43.12643678160919,42.9290780141844,31.458620689655174
Missouri,45.52242152466368,40.82051282051282,44.46135831381733,51.521298174442194,49.54527938342967,60.52057613168724,61.36328125,60.74313725490196,48.173489278752434,38.94404332129964,37.369127516778526,34.022267206477736
Montana,39.81264637002342,38.821333333333335,33.21103117505995,23.03667481662592,25.745,21.23076923076923,24.57974683544304,33.61363636363637,29.813953488372093,26.264285714285716,34.55324675324675,30.89620253164557
