State Name,01,02,03,04,05,06,07,08,09,10,11,12
Alabama,58.742105263157896,63.14720812182741,57.25,56.986607142857146,61.71535580524345,73.65163934426229,87.19786096256685,80.11363636363636,77.24657534246575,63.78661087866109,53.90654205607477,53.98979591836735
Alaska,59.8780487804878,53.53448275862069,43.95161290322581,35.522222222222226,29.655913978494624,20.40449438202247,28.808988764044944,26.717391304347824,32.55555555555556,48.56666666666667,66.91011235955057,93.96739130434783
Arizona,109.74885844748859,100.38709677419355,86.60964912280701,114.80898876404494,123.95475113122171,125.32067510548524,63.8235294117647,53.42307692307692,58.98275862068966,80.86976744186046,109.17391304347827,115.7876447876448
Arkansas,26.633333333333333,36.8448275862069,32.44230769230769,41.666666666666664,36.32258064516129,48.06666666666667,81.19354838709677,50.645161290322584,53.45,34.61290322580645,30.5531914893617,25.112903225806452
California,49.22309711286089,51.64890580399619,48.36103896103896,61.55514705882353,61.742077464788736,74.2243816254417,91.55725190839695,82.40666666666667,80.16680923866552,85.99825783972125,69.4141592920354,64.27171109200344
Colorado,55.36120401337793,51.81751824817518,41.03249097472924,41.506711409395976,43.64802631578947,51.093023255813954,53.785016286644954,55.61467889908257,46.46258503401361,49.20477815699659,52.1578947368421,57.83985765124555
Connecticut,87.3763440860215,91.03448275862068,70.33333333333333,62.016,89.0,103.2816091954023,127.85635359116021,112.64071856287426,86.2439024390244,51.48684210526316,71.03333333333333,97.46236559139786
Delaware,50.932203389830505,53.51315789473684,59.77173913043478,64.14285714285714,39.604395604395606,47.8625,88.68478260869566,77.93548387096774,46.0,32.043010752688176,33.27272727272727,45.49295774647887
District Of Columbia,64.54838709677419,56.41379310344828,47.12903225806452,41.53333333333333,64.3225806451613,98.0,138.06451612903226,125.29032258064517,92.46666666666667,63.0,76.36666666666666,81.83870967741936
Florida,39.33271028037383,47.05675146771037,42.72075471698113,55.05831533477322,48.5069033530572,49.32762312633833,46.41241685144124,40.88535031847134,41.83783783783784,47.256410256410255,40.48769574944072,46.24780701754386
Georgia,26.620408163265306,38.53903345724907,31.325342465753426,38.11904761904762,37.85263157894737,37.93046357615894,43.4703947368421,41.682857142857145,34.285714285714285,32.39367816091954,28.771573604060915,35.75710594315245
Hawaii,7.866666666666666,11.892857142857142,25.870967741935484,20.448275862068964,20.741935483870968,23.633333333333333,15.548387096774194,18.612903225806452,14.3,21.06451612903226,13.071428571428571,7.838709677419355
Idaho,91.5725806451613,90.0,97.61157024793388,75.60169491525424,82.70161290322581,86.1864406779661,95.16935483870968,96.20161290322581,94.6,98.11382113821138,90.49166666666666,88.19354838709677
