State Name,01,02,03,04,05,06,07,08,09,10,11,12
Alabama,29.34328358208955,34.23809523809524,35.08205128205128,40.58988764044944,51.20626631853786,49.150395778364114,36.40236686390533,45.394014962593516,35.77961432506887,38.51123595505618,26.822289156626507,27.776824034334766
Alaska,44.437086092715234,53.25694444444444,44.98701298701299,35.8796992481203,40.76119402985075,39.875,25.18705035971223,38.85401459854015,39.725806451612904,39.24183006535948,37.37162162162162,39.85806451612903
Arizona,37.927536231884055,36.324742268041234,37.441964285714285,51.76142131979695,47.75247524752475,54.98974358974359,44.87234042553192,64.00564971751412,54.87765957446808,47.461139896373055,49.55801104972376,51.05945945945946
Arkansas,22.275092936802974,24.4025974025974,26.30188679245283,28.729083665338646,35.3421052631579,39.990990990990994,37.800904977375566,33.52838427947598,30.90990990990991,40.51960784313726,25.90740740740741,22.671232876712327
California,42.15422191207257,42.40620272314675,41.139583333333334,61.42625264643613,74.90793010752688,74.40427046263345,76.00826446280992,89.06387362637362,77.21458923512748,64.4688995215311,44.10121457489878,38.16982408660352
Colorado,43.86181818181818,37.23626373626374,38.0503355704698,39.18324607329843,38.233502538071065,42.19055944055944,37.136054421768705,35.86678200692042,36.12966252220249,37.994818652849744,34.69405594405595,42.223333333333336
Connecticut,41.55813953488372,37.76433121019108,36.29479768786127,40.126168224299064,54.32432432432432,65.03720930232558,58.328828828828826,60.74545454545454,40.322429906542055,35.265765765765764,30.98780487804878,37.7
Country Of Mexico,49.54838709677419,42.55172413793103,54.03225806451613,49.63333333333333,52.55172413793103,48.86666666666667,43.22727272727273,54.03333333333333,58.03333333333333,68.2258064516129,66.21052631578948,46.5625
Delaware,48.32258064516129,39.406976744186046,43.946236559139784,50.422222222222224,51.064516129032256,66.04444444444445,64.84782608695652,59.45161290322581,42.522222222222226,45.21176470588235,43.84615384615385,70.04444444444445
District Of Columbia,59.25806451612903,52.03448275862069,58.225806451612904,59.53333333333333,57.935483870967744,69.0,72.45161290322581,70.61290322580645,51.63333333333333,61.096774193548384,50.0,46.0
Florida,41.137123745819395,41.14532871972318,51.58804523424879,51.001666666666665,65.94184168012924,38.34680134680135,44.68292682926829,38.14139693356048,37.091973244147155,46.84469096671949,35.97377049180328,38.06299212598425
Georgia,32.63565891472868,32.315018315018314,37.319327731092436,42.86150712830957,54.64763779527559,46.528066528066525,37.33996023856859,39.72888015717092,29.26694045174538,35.19433198380567,24.156378600823047,24.594202898550726
Hawaii,56.55102040816327,53.26136363636363,34.12244897959184,55.3936170212766,56.326530612244895,23.295454545454547,20.336734693877553,22.763440860215052,31.736263736263737,38.31182795698925,43.0,46.0
Idaho,42.48091603053435,38.123711340206185,38.722772277227726,32.63414634146341,34.6,31.455555555555556,30.625,35.04424778761062,42.37623762376238,39.36619718309859,31.902985074626866,36.798507462686565
