county Name,01,02,03,04,05,06,07,08,09,10,11,12
Abbeville,,,36.34782608695652,41.56666666666667,41.0,42.12,40.233333333333334,47.51724137931034,34.19047619047619,34.67741935483871,31.73076923076923,
Ada,36.32258064516129,40.42857142857143,36.935483870967744,45.3,51.12903225806452,52.666666666666664,52.38709677419355,62.064516129032256,46.03333333333333,20.193548387096776,19.3,32.29032258064516
Adair,37.193548387096776,32.714285714285715,60.774193548387096,56.1,53.87096774193548,56.03333333333333,65.0,78.12903225806451,59.06666666666667,55.645161290322584,44.4,51.32258064516129
Adams,34.748387096774195,35.42857142857143,36.98692810457516,40.42666666666667,42.621468926553675,47.95530726256983,53.31182795698925,50.763440860215056,39.41111111111111,35.79347826086956,30.94,33.15686274509804
Adjuntas,,,,,,,,,,,17.166666666666668,11.0
Aiken,,,44.333333333333336,44.9,50.774193548387096,59.233333333333334,44.774193548387096,53.36666666666667,42.333333333333336,35.37931034482759,32.666666666666664,
Alachua,38.36666666666667,44.57142857142857,50.16129032258065,51.46666666666667,54.32142857142857,57.58620689655172,38.29032258064516,45.29032258064516,41.166666666666664,39.666666666666664,36.7037037037037,35.74193548387097
Alamance,40.74193548387097,38.357142857142854,34.54838709677419,37.8,46.354838709677416,53.733333333333334,57.0,50.806451612903224,36.9,34.193548387096776,35.86666666666667,41.58064516129032
Alameda,63.67741935483871,44.75,38.935483870967744,42.0,44.87096774193548,47.5,46.58064516129032,44.064516129032256,64.13333333333334,46.41935483870968,48.733333333333334,67.70967741935483
Alamosa,26.258064516129032,24.076923076923077,28.838709677419356,38.8,29.64516129032258,44.6551724137931,30.93548387096774,30.64516129032258,21.0,24.5,30.82758620689655,48.32258064516129
Albany,39.274193548387096,38.589285714285715,35.903225806451616,35.36666666666667,33.11290322580645,55.0,52.61290322580645,53.33870967741935,42.916666666666664,36.45161290322581,42.63333333333333,40.693548387096776
Albemarle,38.096774193548384,34.25,28.612903225806452,46.733333333333334,48.516129032258064,55.2,56.83870967741935,48.225806451612904,36.333333333333336,33.483870967741936,25.366666666666667,32.2
Aleutians East ,12.0,20.857142857142858,17.545454545454547,15.11111111111111,14.666666666666666,10.0,9.555555555555555,11.857142857142858,9.88888888888889,12.11111111111111,14.0,12.25
Alexander,,,,51.8,46.51724137931034,53.766666666666666,47.32258064516129,50.266666666666666,38.241379310344826,38.29032258064516,,
Alexandria City,37.516129032258064,32.07142857142857,26.806451612903224,39.03333333333333,50.54838709677419,70.4,79.58064516129032,52.58064516129032,32.36666666666667,29.967741935483872,29.233333333333334,30.612903225806452
Allegan,42.111111111111114,43.111111111111114,33.81818181818182,39.6,40.774193548387096,58.56666666666667,68.25806451612904,42.064516129032256,39.733333333333334,30.0,35.1,27.5
Allegheny,67.3225806451613,65.25,50.45161290322581,59.8,66.83870967741936,78.26666666666667,96.96774193548387,69.48387096774194,57.06666666666667,48.67741935483871,83.53333333333333,59.41935483870968
Allen,42.16129032258065,43.44642857142857,39.225806451612904,44.583333333333336,44.774193548387096,59.28813559322034,70.54838709677419,51.693548387096776,40.86666666666667,38.38709677419355,33.63333333333333,33.293103448275865
Alpine,,,,,,,,,,,45.0,44.6
Amador,18.967741935483872,33.07142857142857,37.16129032258065,39.63333333333333,48.2,55.3,58.61290322580645,60.54838709677419,70.96666666666667,32.935483870967744,23.275862068965516,20.322580645161292
Anchorage ,42.0,32.714285714285715,40.38709677419355,47.9,38.45161290322581,28.866666666666667,22.483870967741936,18.677419354838708,19.8,27.322580645161292,36.06666666666667,28.548387096774192
Anderson,,,40.54716981132076,46.810344827586206,49.79032258064516,66.68518518518519,54.903225806451616,58.67213114754098,43.483333333333334,36.403225806451616,30.96551724137931,
Andrew,,,36.03225806451613,45.96666666666667,43.74193548387097,50.96296296296296,59.806451612903224,51.357142857142854,38.96666666666667,46.45161290322581,,
Androscoggin,48.774193548387096,46.32142857142857,28.29032258064516,38.5,34.03225806451613,36.266666666666666,44.225806451612904,36.03225806451613,31.333333333333332,22.967741935483872,40.03333333333333,42.354838709677416
Anne Arundel,52.27272727272727,34.90909090909091,26.90909090909091,45.3,50.25806451612903,78.83333333333333,81.87096774193549,52.44444444444444,33.607142857142854,32.03225806451613,34.5,41.69230769230769
Anoka,56.354838709677416,49.857142857142854,50.516129032258064,45.6,42.83870967741935,48.266666666666666,46.03225806451613,36.96774193548387,33.53333333333333,42.0,43.8,42.903225806451616
Apache,14.580645161290322,11.571428571428571,17.06451612903226,18.866666666666667,20.35483870967742,25.933333333333334,14.870967741935484,13.419354838709678,12.066666666666666,13.161290322580646,12.733333333333333,11.533333333333333
Arapahoe,40.67741935483871,44.857142857142854,51.645161290322584,55.9,61.61290322580645,74.83333333333333,87.12903225806451,84.19354838709677,50.48275862068966,43.74193548387097,38.36666666666667,37.774193548387096
Archuleta,12.96774193548387,17.208333333333332,25.433333333333334,20.933333333333334,20.193548387096776,30.344827586206897,20.77777777777778,14.67741935483871,15.214285714285714,16.64516129032258,14.875,18.17391304347826
Arkansas,44.9,37.77777777777778,46.54545454545455,43.625,38.4,54.8,49.5,48.36363636363637,51.0,30.0,37.9,35.1
