county Name,01,02,03,04,05,06,07,08,09,10,11,12
Ada,73.0,74.89655172413794,56.32258064516129,46.07142857142857,46.67741935483871,43.13333333333333,46.67741935483871,47.354838709677416,58.4,73.2258064516129,81.6,88.58064516129032
Adams,48.50819672131148,53.54385964912281,40.33898305084746,54.293103448275865,61.03333333333333,70.85964912280701,84.24193548387096,69.46428571428571,54.0,55.440677966101696,49.0,53.65384615384615
Addison,29.096774193548388,33.13793103448276,44.25806451612903,55.333333333333336,74.76666666666667,79.96666666666667,70.37037037037037,50.645161290322584,43.75,29.580645161290324,28.428571428571427,28.551724137931036
Aiken,4.4,0.6,2.84,,,,,,,,,
Alachua,19.846153846153847,21.93103448275862,22.357142857142858,,24.916666666666668,25.25,52.07142857142857,32.56,,,,
Alameda,63.70967741935484,50.58620689655172,37.25806451612903,42.96666666666667,39.29032258064516,37.666666666666664,55.61290322580645,40.903225806451616,50.1,93.35483870967742,63.46666666666667,65.80645161290323
Albany,,,,,,71.52941176470588,69.9090909090909,71.1,75.8125,70.03225806451613,71.41379310344827,95.7
Alexandria City,53.935483870967744,41.793103448275865,29.7,34.666666666666664,50.32258064516129,62.266666666666666,86.16129032258064,53.25806451612903,54.666666666666664,44.16129032258065,53.53333333333333,56.904761904761905
Alger,5.645161290322581,0.0,,,,,,,,,,
Allegany,53.125,45.5,19.25,22.964285714285715,22.45,1.5555555555555556,,40.53333333333333,35.083333333333336,61.22222222222222,13.380952380952381,48.18518518518518
Allegheny,124.45161290322581,130.3793103448276,111.83870967741936,110.66666666666667,117.58064516129032,128.4,151.06451612903226,138.7741935483871,111.56666666666666,130.38709677419354,123.7,132.0
Allen,16.423728813559322,28.225806451612904,34.67741935483871,54.43333333333333,42.638297872340424,74.125,116.0,77.80645161290323,52.03333333333333,29.65909090909091,33.483333333333334,20.526315789473685
Anchorage ,91.87096774193549,78.55172413793103,62.935483870967744,37.766666666666666,22.129032258064516,19.9,22.129032258064516,26.903225806451612,42.733333333333334,61.16129032258065,81.33333333333333,155.74193548387098
Anderson,51.83870967741935,80.82758620689656,56.38709677419355,51.03333333333333,36.41935483870968,50.5,65.09677419354838,62.74193548387097,52.3,46.774193548387096,48.56666666666667,63.70967741935484
Androscoggin,67.8,70.16666666666667,62.96153846153846,50.53333333333333,41.516129032258064,28.466666666666665,21.0,24.93548387096774,31.433333333333334,49.45161290322581,51.43333333333333,76.0
Anne Arundel,53.0,65.37931034482759,56.857142857142854,70.03571428571429,80.03448275862068,89.21428571428571,131.74193548387098,135.32258064516128,100.53333333333333,47.96774193548387,61.9,53.55172413793103
Anoka,22.93548387096774,29.93103448275862,38.0,47.43333333333333,68.29032258064517,49.7,66.29032258064517,70.25806451612904,25.166666666666668,23.48148148148148,15.1,
Arapahoe,33.903225806451616,31.586206896551722,30.70967741935484,38.9,41.6,52.07142857142857,54.96774193548387,52.689655172413794,48.93333333333333,39.6551724137931,34.869565217391305,34.38461538461539
Arlington,56.45161290322581,55.89655172413793,43.12903225806452,53.9,65.2258064516129,76.86666666666666,88.16129032258064,111.51612903225806,74.63333333333334,51.12903225806452,49.2,49.11538461538461
Aroostook,97.48387096774194,134.3793103448276,101.80645161290323,64.6,111.3225806451613,80.23333333333333,66.83870967741936,84.38709677419355,79.43333333333334,67.61290322580645,45.75,70.89285714285714
Ashtabula,53.354838709677416,56.10344827586207,54.193548387096776,61.166666666666664,68.64516129032258,83.63333333333334,90.54838709677419,78.61290322580645,58.7,37.0,50.333333333333336,47.29032258064516
Atlantic,68.51612903225806,70.61111111111111,62.25806451612903,60.89655172413793,104.74193548387096,88.03448275862068,116.3225806451613,125.96428571428571,72.67857142857143,44.13333333333333,46.791666666666664,40.77777777777778
Autauga,,,,71.55555555555556,66.75,83.73913043478261,153.0,85.72727272727273,6.071428571428571,35.516129032258064,29.633333333333333,24.533333333333335
Baldwin,,,,,,,8.0,8.5,14.478260869565217,35.833333333333336,27.0,22.107142857142858
Baltimore,44.96666666666667,38.0,36.13793103448276,54.25,79.6896551724138,109.07142857142857,140.1290322580645,135.5483870967742,109.44827586206897,41.16129032258065,43.96666666666667,52.483870967741936
Baltimore (City),47.3,51.03448275862069,58.357142857142854,69.96428571428571,84.36666666666666,101.66666666666667,139.8709677419355,93.29032258064517,97.11111111111111,58.96296296296296,93.4,81.37931034482759
Bannock,79.03225806451613,64.44827586206897,148.58064516129033,76.2,84.64516129032258,48.46666666666667,91.09677419354838,96.2258064516129,96.33333333333333,65.46666666666667,77.23333333333333,58.12903225806452
Bay,41.37096774193548,60.206896551724135,45.58064516129032,38.56666666666667,42.295081967213115,69.48333333333333,68.45161290322581,53.903225806451616,45.43333333333333,30.129032258064516,30.6,36.83870967741935
Bayamon,26.0,32.333333333333336,39.611111111111114,13.842105263157896,18.766666666666666,14.962962962962964,23.9,18.28,13.233333333333333,17.35,14.9,15.379310344827585
Beaufort,,,,22.75,12.133333333333333,13.571428571428571,4.862068965517241,14.964285714285714,78.7,64.58064516129032,66.76666666666667,74.20754716981132
Beaver,92.58064516129032,82.82758620689656,87.41935483870968,91.3103448275862,94.38709677419355,101.63333333333334,110.66666666666667,108.26666666666667,90.83333333333333,98.2258064516129,105.73333333333333,98.29032258064517
Bennington,31.387096774193548,38.172413793103445,22.75862068965517,18.0,,,,,9.366666666666667,13.548387096774194,24.866666666666667,34.5
Benton,86.96774193548387,92.10344827586206,106.6774193548387,81.8,80.96774193548387,95.66666666666667,70.64516129032258,53.54838709677419,89.7,78.80645161290323,74.1,80.66666666666667
Bergen,54.483870967741936,42.583333333333336,46.29032258064516,58.82142857142857,74.38709677419355,93.0,119.48387096774194,103.51724137931035,59.51851851851852,42.36666666666667,44.666666666666664,64.45
Berkeley,32.096774193548384,44.793103448275865,48.483870967741936,69.5,70.96666666666667,74.53333333333333,60.193548387096776,60.064516129032256,42.56666666666667,40.225806451612904,34.93333333333333,28.0
Berks,66.45161290322581,62.93103448275862,51.25806451612903,63.172413793103445,61.806451612903224,116.03333333333333,155.0,139.26666666666668,87.83333333333333,50.354838709677416,53.43333333333333,67.29032258064517
Berkshire,35.225806451612904,50.55,29.38095238095238,50.2,53.233333333333334,68.96153846153847,69.35483870967742,64.87096774193549,51.1,30.35483870967742,,40.25
Bernalillo,73.64516129032258,59.689655172413794,46.03225806451613,50.233333333333334,53.58064516129032,56.5,73.19354838709677,55.67741935483871,49.8,60.935483870967744,96.93333333333334,131.58064516129033
Bexar,37.89655172413793,49.51724137931034,46.32258064516129,75.16666666666667,74.70967741935483,53.93333333333333,57.16129032258065,46.41935483870968,53.63333333333333,62.806451612903224,49.4,41.54838709677419
Bibb,15.935483870967742,25.642857142857142,15.129032258064516,9.85,14.923076923076923,12.620689655172415,13.03448275862069,14.92,16.266666666666666,11.290322580645162,21.37037037037037,21.322580645161292
