county Name,01,02,03,04,05,06,07,08,09,10,11,12
Abbeville,,,51.1,65.95454545454545,52.0,46.0,62.17857142857143,64.13793103448276,48.3448275862069,31.6,13.285714285714286,
Ada,39.61290322580645,41.357142857142854,25.161290322580644,22.423076923076923,32.0,27.733333333333334,23.258064516129032,31.903225806451612,28.3,32.774193548387096,43.766666666666666,32.96774193548387
Adams,39.049019607843135,42.51063829787234,38.045801526717554,42.44444444444444,38.36842105263158,49.28,47.70542635658915,44.52713178294574,40.528,39.118110236220474,30.943548387096776,33.134020618556704
Aiken,16.032258064516128,15.964285714285714,26.466666666666665,45.3,52.70967741935484,36.63333333333333,50.766666666666666,47.483870967741936,37.766666666666666,34.935483870967744,20.4,20.451612903225808
Alachua,16.6,15.4,17.6,18.8,22.0,18.6,22.4,23.0,14.4,17.6,15.0,19.8
Alamance,15.333333333333334,15.5,20.25,22.333333333333332,19.6,23.0,33.6,31.833333333333332,22.2,20.0,11.8,17.0
Alameda,32.54838709677419,41.142857142857146,39.064516129032256,36.5,38.41935483870968,53.46666666666667,67.03225806451613,68.7741935483871,48.166666666666664,54.74193548387097,50.833333333333336,34.32258064516129
Alamosa,22.612903225806452,19.346153846153847,19.933333333333334,18.766666666666666,15.966666666666667,20.06896551724138,18.225806451612904,15.566666666666666,14.551724137931034,27.64516129032258,26.9,29.20689655172414
Albany,25.837209302325583,30.925,29.714285714285715,29.372093023255815,31.093023255813954,55.88095238095238,52.348837209302324,44.44444444444444,29.05263157894737,25.232558139534884,26.7,24.976744186046513
Alexander,12.0,13.8,17.8,18.0,23.8,21.4,32.2,28.166666666666668,19.4,17.0,13.8,10.133333333333333
Alexandria City,34.935483870967744,43.17857142857143,52.225806451612904,56.233333333333334,55.25806451612903,52.43333333333333,88.70967741935483,78.74193548387096,63.7,43.38709677419355,34.46666666666667,42.29032258064516
Allegan,,,,40.03333333333333,52.03225806451613,100.8,95.87096774193549,76.80645161290323,61.36666666666667,16.8,13.433333333333334,20.35483870967742
Allegany,24.903225806451612,23.321428571428573,22.483870967741936,17.7,16.870967741935484,12.166666666666666,12.241379310344827,15.709677419354838,11.7,10.419354838709678,11.551724137931034,19.129032258064516
Allegheny,89.25806451612904,95.32142857142857,89.58064516129032,79.86666666666666,99.80645161290323,102.03333333333333,127.35483870967742,120.35483870967742,85.1,104.2258064516129,89.93333333333334,88.25806451612904
Allen,19.049180327868854,16.830188679245282,17.116666666666667,39.983333333333334,51.62903225806452,94.66666666666667,88.46774193548387,72.53225806451613,55.016666666666666,27.112903225806452,12.711864406779661,17.548387096774192
Alpena,,,21.25,21.4,31.8,36.6,27.4,28.5,28.4,27.0,11.0,15.0
Amador,26.903225806451612,26.464285714285715,35.87096774193548,40.1,51.41935483870968,64.8,85.25806451612904,105.03225806451613,94.16666666666667,70.38709677419355,37.166666666666664,21.29032258064516
Anchorage ,54.16129032258065,40.25,50.774193548387096,60.46666666666667,26.866666666666667,21.766666666666666,17.903225806451612,23.838709677419356,22.413793103448278,44.61290322580645,68.76666666666667,61.74193548387097
Anderson,26.177419354838708,24.375,33.72222222222222,60.357142857142854,64.45161290322581,65.0,92.22950819672131,89.96491228070175,63.71666666666667,36.13333333333333,27.24137931034483,26.576271186440678
Androscoggin,33.54838709677419,55.67857142857143,28.967741935483872,20.466666666666665,9.161290322580646,8.833333333333334,8.64516129032258,5.161290322580645,5.966666666666667,9.0,16.9,24.096774193548388
Anne Arundel,25.903225806451612,33.607142857142854,52.354838709677416,63.63333333333333,71.45161290322581,84.43333333333334,136.6451612903226,106.70967741935483,70.7,43.12903225806452,33.7,37.67741935483871
Anoka,22.782608695652176,28.476190476190474,29.451612903225808,38.766666666666666,45.935483870967744,79.3,53.833333333333336,39.41935483870968,36.86666666666667,25.387096774193548,21.6,24.0
Arapahoe,52.83870967741935,50.142857142857146,48.516129032258064,44.233333333333334,45.483870967741936,46.1,58.38709677419355,70.35483870967742,49.266666666666666,47.83870967741935,34.96666666666667,51.16129032258065
Archuleta,31.11111111111111,44.88,29.310344827586206,27.25,22.571428571428573,27.833333333333332,25.387096774193548,20.225806451612904,23.464285714285715,36.48275862068966,28.7,29.75862068965517
Arkansas,14.0,14.4,25.4,27.75,26.0,27.4,30.4,41.5,48.666666666666664,41.5,17.6,19.8
Arlington,29.387096774193548,39.964285714285715,46.774193548387096,51.93333333333333,59.74193548387097,64.5,104.48387096774194,87.6774193548387,55.36666666666667,38.354838709677416,27.633333333333333,36.16129032258065
Aroostook,60.70967741935484,54.82142857142857,71.61290322580645,56.13333333333333,60.935483870967744,72.13333333333334,38.54838709677419,67.19354838709677,37.333333333333336,31.06451612903226,48.4,69.38709677419355
Ascension,26.419354838709676,30.153846153846153,43.357142857142854,49.758620689655174,30.6,75.76666666666667,53.266666666666666,71.0,88.9,37.92857142857143,28.379310344827587,25.387096774193548
Ashley,16.2,18.2,22.6,22.2,24.6,30.0,31.8,33.0,33.4,31.0,25.6,23.0
Ashtabula,27.5,24.964285714285715,17.483870967741936,39.06666666666667,51.903225806451616,78.3,84.38709677419355,83.06451612903226,37.3,37.61290322580645,7.3,5.153846153846154
Asotin,39.2,21.0,20.333333333333332,16.25,24.4,25.6,32.4,30.166666666666668,43.6,25.4,18.2,30.6
Athens,14.333333333333334,14.4,16.6,14.6,20.0,27.2,17.6,32.333333333333336,18.6,17.0,12.2,11.6
Atlantic,29.806451612903224,37.464285714285715,40.903225806451616,48.13333333333333,59.67741935483871,65.13333333333334,98.70967741935483,71.80645161290323,56.233333333333334,42.516129032258064,29.633333333333333,27.096774193548388
Audrain,11.0,14.2,29.8,16.0,16.5,20.6,22.0,29.833333333333332,22.5,27.25,8.333333333333334,14.4
BAJA CALIFORNIA NORTE,,,,,,,,,,,,50.645161290322584
